Number,Short Description,Change Environment,Requested By,Assigned To,Assignment Group,Service,State,Risk,Priority,Urgency,Impact,Created,Start Date,Closed,Reopen Count,Breach Count,Day,Reopen Zero Flag
CR-4310,High data latency observed on virtualized analytics server cluster NODE903-TGX-BI1.,Network,Captain Marvel,Captain Marvel,Avengers II,Service B,Closed,Low,Medium,Medium,Medium,2025-10-14T21:05:43.000000,2025-10-14T23:05:43.000000,2025-10-15T11:05:43.000000,1,2,Tuesday,0
CR-4311,Major network outage on NLB2 zone affecting cross-datacenter replication and DR readiness.,Data,Shang Chi,Shang Chi,Avengers II,Service B,Closed,Low,Medium,Medium,Medium,2025-10-14T13:27:39.000000,2025-10-14T15:27:39.000000,2025-10-15T18:27:39.000000,0,2,Tuesday,1
CR-4312,Incident INC0247193: VPN connectivity issues reported in APAC region during DR failover.,Software,Jack Sparrow,Jack Sparrow,Matrix,Service C,On Hold,High,Medium,Medium,Medium,2025-10-14T13:44:13.000000,,,1,1,Tuesday,0
CR-4313,Root cause analysis: Network connections disrupted after DR Test between DLN and TBL DC.,Complaint,Captain America,Captain America,Avengers,Service C,Closed,Low,Critical,High,High,2025-10-14T02:04:47.000000,2025-10-14T07:04:47.000000,2025-10-14T15:04:47.000000,0,4,Tuesday,1
CR-4314,VulMgt: High / VMware ESXi Privilege Escalation Vulnerability CVE-2025-30472 PSIRT Nov.2025.,Access,Spiderman,Spiderman,Avengers II,Service C,Closed,High,High,Medium,High,2025-10-14T03:58:32.000000,2025-10-14T05:58:32.000000,2025-10-15T01:58:32.000000,0,3,Tuesday,1
CR-4315,VulMgt: Fortinet / Critical Vulnerability in FortiOS SSL VPN CVE-2025-50987 / PSIRT Dec.2025.,Network,Shang Chi,Shang Chi,Avengers II,Service C,Closed,High,Medium,Medium,Medium,2025-10-14T03:16:51.000000,2025-10-14T10:16:51.000000,2025-10-15T00:16:51.000000,0,1,Tuesday,1
CR-4316,Connection timeout between SWSHK0019A and RTSHK0018 after DMZ firewall patch.,Hardware,Jack Sparrow,Jack Sparrow,Matrix,Service A,Closed,Medium,Medium,Low,Medium,2025-10-14T11:54:04.000000,2025-10-14T19:54:04.000000,2025-10-15T19:54:04.000000,1,1,Tuesday,0
CR-4317,Authentication errors observed after applying policy updates on Cloud Proxy Gateway.,Complaint,Thor,Thor,Avengers,Service B,In Progress,High,Critical,High,High,2025-10-14T08:06:46.000000,2025-10-14T13:06:46.000000,,1,5,Tuesday,0
CR-4318,Policy misalignment: Users reporting unauthorized access to restricted financial systems.,Facilities,Shang Chi,Shang Chi,Avengers II,Service C,Closed,Medium,Medium,Medium,Medium,2025-10-14T19:19:03.000000,2025-10-15T03:19:03.000000,2025-10-15T22:19:03.000000,0,1,Tuesday,1
CR-4319,No access to intranet resources due to SSL certificate expiration.,Failure,Iron Man,Iron Man,Avengers,Service B,Closed,Medium,Medium,Low,Medium,2025-10-14T14:38:15.000000,2025-10-14T16:38:15.000000,2025-10-15T17:38:15.000000,0,1,Tuesday,1
CR-4320,Tenant restrictions v3 causing unauthorized access to external Office 365 environments.,Hardware,John Wick,John Wick,Matrix,Service C,Closed,Medium,Medium,Medium,Medium,2025-10-14T13:37:55.000000,2025-10-14T18:37:55.000000,2025-10-16T05:37:55.000000,0,2,Tuesday,1
CR-4321,Issue with payment gateway APIs intermittently showing 503 error for e-commerce customers.,Hardware,Thor,Thor,Avengers,Service B,Closed,High,Critical,High,High,2025-10-14T21:24:11.000000,2025-10-15T02:24:11.000000,2025-10-15T08:24:11.000000,0,5,Tuesday,1
CR-4322,Major network outage on NLB2 zone affecting cross-datacenter replication and DR readiness.,Software,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,High,High,High,High,2025-10-14T02:27:11.000000,2025-10-14T10:27:11.000000,2025-10-15T07:27:11.000000,0,2,Tuesday,1
CR-4323,Communication breakdown between IMK and DCN locations due to routing rule misconfiguration.,Facilities,Shang Chi,Shang Chi,Avengers II,Service A,Closed,Low,High,High,High,2025-10-14T18:08:07.000000,2025-10-14T20:08:07.000000,2025-10-15T20:08:07.000000,0,3,Tuesday,1
CR-4324,Unable to allocate memory in service container for Redis instances 145323-dbprd01 and 145323-dbprd02.,Access,John Cena,John Cena,Matrix,Service B,New,Medium,Low,Low,Low,2025-10-14T18:07:35.000000,,,0,0,Tuesday,1
CR-4325,Failed database connection for sv281432 due to excessive transaction log growth.,Software,Jack Sparrow,Jack Sparrow,Matrix,Service A,Closed,Medium,Medium,Low,Medium,2025-10-14T22:53:54.000000,2025-10-15T03:53:54.000000,2025-10-16T02:53:54.000000,0,1,Tuesday,1
CR-4326,Root cause analysis and resolution plan for service degradation during Kubernetes failover (LND-Cluster3).,Access,Loki,Loki,Avengers,Service B,Closed,Medium,Low,Low,Low,2025-10-14T13:14:06.000000,2025-10-14T19:14:06.000000,2025-10-16T07:14:06.000000,0,0,Tuesday,1
CR-4327,"Disk utilization warning: SV374586 storage volume at 96.43%, impacting backup ingestion tasks.",Failure,Iron Man,Iron Man,Avengers,Service B,Closed,High,Critical,High,High,2025-10-14T06:16:02.000000,2025-10-14T08:16:02.000000,2025-10-14T17:16:02.000000,0,4,Tuesday,1
CR-4328,"Disk utilization warning: SV374586 storage volume at 96.43%, impacting backup ingestion tasks.",Data,Spiderman,Spiderman,Avengers II,Service B,Closed,Medium,Medium,Medium,Medium,2025-10-14T20:46:08.000000,2025-10-15T04:46:08.000000,2025-10-16T02:46:08.000000,1,1,Tuesday,0
CR-4329,Critical issue: No connectivity to company-hosted Microsoft Teams instances (Germany Office Gateway).,Access,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,High,Medium,Low,Medium,2025-10-14T18:54:58.000000,2025-10-14T21:54:58.000000,2025-10-15T15:54:58.000000,0,1,Tuesday,1
CR-4330,Disconnected VM workloads following Datacenter failover actions during change CHG0543871.,Data,Captain Marvel,Captain Marvel,Avengers II,Service B,In Progress,Medium,Medium,Medium,Low,2025-10-15T16:22:16.000000,2025-10-15T18:22:16.000000,,1,2,Wednesday,0
CR-4331,Root cause analysis and follow-up to PRB0058244 - Internal proxy overload impacting corporate web traffic.,Hardware,Captain America,Captain America,Avengers,Service C,Closed,Low,High,Medium,High,2025-10-15T01:29:46.000000,2025-10-15T07:29:46.000000,2025-10-15T20:29:46.000000,0,3,Wednesday,1
CR-4332,Frequent HTTP error 502 bad gateway observed on public-facing APIs.,Network,Captain America,Captain America,Avengers,Service C,In Progress,Low,Medium,Medium,Medium,2025-10-15T11:47:30.000000,2025-10-15T15:47:30.000000,,0,2,Wednesday,1
CR-4333,Users experiencing degraded download speeds when accessing European endpoints during peak hours.,Hardware,Loki,Loki,Avengers,Service A,Closed,Low,High,High,Medium,2025-10-15T08:34:04.000000,2025-10-15T16:34:04.000000,2025-10-16T14:34:04.000000,0,2,Wednesday,1
CR-4334,"Storage volume SV247890 nearing capacity (94% full), affecting batch process schedules.",Failure,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,High,Medium,Medium,Medium,2025-10-15T01:30:56.000000,2025-10-15T04:30:56.000000,2025-10-16T07:30:56.000000,1,1,Wednesday,0
CR-4335,Authentication errors observed after applying policy updates on Cloud Proxy Gateway.,Software,Shang Chi,Shang Chi,Avengers II,Service C,Closed,Low,Medium,Low,Medium,2025-10-15T22:30:34.000000,2025-10-16T06:30:34.000000,2025-10-17T16:30:34.000000,0,2,Wednesday,1
CR-4336,Users experiencing degraded download speeds when accessing European endpoints during peak hours.,Failure,Jack Sparrow,Jack Sparrow,Matrix,Service C,Closed,Medium,Medium,Medium,Medium,2025-10-15T07:17:44.000000,2025-10-15T14:17:44.000000,2025-10-16T18:17:44.000000,1,2,Wednesday,0
CR-4337,Unreachable application server post firewall upgrade affecting REST API integrations.,Facilities,Spiderman,Spiderman,Avengers II,Service B,Closed,Medium,Medium,Medium,Medium,2025-10-15T01:48:47.000000,2025-10-15T05:48:47.000000,2025-10-16T15:48:47.000000,0,1,Wednesday,1
CR-4338,VulMgt: High / VMware ESXi Privilege Escalation Vulnerability CVE-2025-30472 PSIRT Nov.2025.,Access,Loki,Loki,Avengers,Service C,Closed,High,Critical,High,High,2025-10-15T23:46:32.000000,2025-10-16T01:46:32.000000,2025-10-16T06:46:32.000000,1,3,Wednesday,0
CR-4339,Critical issue: No connectivity to company-hosted Microsoft Teams instances (Germany Office Gateway).,Network,Iron Man,Iron Man,Avengers,Service A,Closed,Low,Critical,High,High,2025-10-15T18:00:13.000000,2025-10-15T23:00:13.000000,2025-10-16T08:00:13.000000,0,5,Wednesday,1
CR-4340,Frequent HTTP error 502 bad gateway observed on public-facing APIs.,Network,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,Medium,Medium,Low,Medium,2025-10-15T07:40:55.000000,2025-10-15T13:40:55.000000,2025-10-17T01:40:55.000000,0,2,Wednesday,1
CR-4341,VulMgt: High / VMware ESXi Privilege Escalation Vulnerability CVE-2025-30472 PSIRT Nov.2025.,Software,Loki,Loki,Avengers,Service B,Closed,Medium,Critical,High,High,2025-10-15T02:20:39.000000,2025-10-15T05:20:39.000000,2025-10-15T09:20:39.000000,0,5,Wednesday,1
CR-4342,"Disk utilization warning: SV374586 storage volume at 96.43%, impacting backup ingestion tasks.",Hardware,Doctor Strange,Doctor Strange,Avengers II,Service C,Closed,Low,Critical,High,High,2025-10-15T11:04:42.000000,2025-10-15T15:04:42.000000,2025-10-16T01:04:42.000000,0,5,Wednesday,1
CR-4343,Users experiencing degraded download speeds when accessing European endpoints during peak hours.,Failure,Doctor Strange,Doctor Strange,Avengers II,Service C,Closed,Medium,Medium,Medium,Low,2025-10-15T23:41:49.000000,2025-10-16T02:41:49.000000,2025-10-17T14:41:49.000000,0,2,Wednesday,1
CR-4344,Disconnected VM workloads following Datacenter failover actions during change CHG0543871.,Facilities,Loki,Loki,Avengers,Service C,New,Low,Critical,High,High,2025-10-16T10:46:23.000000,,,0,4,Thursday,1
CR-4345,Multiple server reboots after Red Hat EL9 update due to kernel module mismatch.,Hardware,John Wick,John Wick,Matrix,Service C,Closed,Medium,Low,Low,Low,2025-10-16T08:52:05.000000,2025-10-16T14:52:05.000000,2025-10-19T06:52:05.000000,0,1,Thursday,1
CR-4346,pm05019343 from legacy ticketing system: SLA violation mismanagement documented Apr-2025 breach.,Software,Doctor Strange,Doctor Strange,Avengers II,Service C,Closed,High,High,High,High,2025-10-16T03:15:05.000000,2025-10-16T06:15:05.000000,2025-10-16T20:15:05.000000,1,3,Thursday,0
CR-4347,"Disk utilization warning: SV374586 storage volume at 96.43%, impacting backup ingestion tasks.",Hardware,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,Low,Low,Low,Low,2025-10-16T12:18:50.000000,2025-10-16T20:18:50.000000,2025-10-18T00:18:50.000000,0,0,Thursday,1
CR-4348,"Disk utilization warning: SV374586 storage volume at 96.43%, impacting backup ingestion tasks.",Complaint,Jack Sparrow,Jack Sparrow,Matrix,Service B,Closed,High,Medium,Low,Medium,2025-10-16T00:32:19.000000,2025-10-16T05:32:19.000000,2025-10-16T19:32:19.000000,1,2,Thursday,0
CR-4349,CERT Alert: RTSMNL2K21 flagged compromised—segmentation plan initiated.,Network,Batman,Batman,Matrix,Service C,On Hold,High,Low,Low,Low,2025-10-16T03:56:59.000000,,,0,0,Thursday,1
CR-4350,Unexpected outage of financial ERP system after deployment of malformed SQL script.,Network,Shang Chi,Shang Chi,Avengers II,Service A,Closed,Medium,Critical,Medium,Medium,2025-10-16T19:16:39.000000,2025-10-17T03:16:39.000000,2025-10-17T10:16:39.000000,0,5,Thursday,1
CR-4351,VulMgt: High / VMware ESXi Privilege Escalation Vulnerability CVE-2025-30472 PSIRT Nov.2025.,Network,Neo,Neo,Matrix,Service A,New,Low,Medium,Medium,Medium,2025-10-16T02:54:44.000000,,,0,2,Thursday,1
CR-4352,Unexpected reboot of Dell EMC PowerEdge Server SX3301 causing production downtime.,Network,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,Low,Medium,Medium,Low,2025-10-16T16:01:22.000000,2025-10-16T23:01:22.000000,2025-10-17T17:01:22.000000,0,1,Thursday,1
CR-4353,VulMgt: Fortinet / Critical Vulnerability in FortiOS SSL VPN CVE-2025-50987 / PSIRT Dec.2025.,Network,John Wick,John Wick,Matrix,Service C,Closed,High,Medium,Medium,Medium,2025-10-16T11:50:42.000000,2025-10-16T18:50:42.000000,2025-10-17T17:50:42.000000,0,1,Thursday,1
CR-4354,No access to intranet resources due to SSL certificate expiration.,Failure,Thor,Thor,Avengers,Service A,Closed,High,Medium,Medium,Medium,2025-10-16T22:34:12.000000,2025-10-17T00:34:12.000000,2025-10-17T13:34:12.000000,0,2,Thursday,1
CR-4355,Partial outage of Secure Web Gateway resulting in restricted access to external hosted applications.,Network,Thor,Thor,Avengers,Service A,Closed,Low,High,High,High,2025-10-16T09:23:38.000000,2025-10-16T11:23:38.000000,2025-10-16T18:23:38.000000,0,2,Thursday,1
CR-4356,VulMgt: High / VMware ESXi Privilege Escalation Vulnerability CVE-2025-30472 PSIRT Nov.2025.,Data,Captain America,Captain America,Avengers,Service B,Closed,Low,High,High,High,2025-10-16T21:30:31.000000,2025-10-17T03:30:31.000000,2025-10-18T00:30:31.000000,1,2,Thursday,0
CR-4357,Authentication errors observed after applying policy updates on Cloud Proxy Gateway.,Failure,Hulk,Hulk,Avengers,Service B,Closed,Low,Critical,High,High,2025-10-16T13:37:53.000000,2025-10-16T20:37:53.000000,2025-10-17T00:37:53.000000,0,5,Thursday,1
CR-4358,VulMgt: Fortinet / Critical Vulnerability in FortiOS SSL VPN CVE-2025-50987 / PSIRT Dec.2025.,Software,Thor,Thor,Avengers,Service B,On Hold,Low,Critical,High,High,2025-10-17T13:55:08.000000,,,0,4,Friday,1
CR-4359,Authentication handshake failure detected on TLS-enabled external endpoints.,Access,Thor,Thor,Avengers,Service A,In Progress,Low,Medium,Low,Low,2025-10-17T23:13:54.000000,2025-10-18T04:13:54.000000,,0,2,Friday,1
CR-4360,Connection timeout between SWSHK0019A and RTSHK0018 after DMZ firewall patch.,Failure,Loki,Loki,Avengers,Service A,In Progress,High,Critical,High,High,2025-10-17T23:40:16.000000,2025-10-18T01:40:16.000000,,0,3,Friday,1
CR-4361,High data latency observed on virtualized analytics server cluster NODE903-TGX-BI1.,Network,Captain Marvel,Captain Marvel,Avengers II,Service B,Closed,Low,Medium,Low,Medium,2025-10-17T18:18:06.000000,2025-10-17T21:18:06.000000,2025-10-19T09:18:06.000000,0,2,Friday,1
CR-4362,VulMgt: Critical / Apache HTTP Server Path Traversal Vulnerability CVE-2025-40513 PSIRT Oct.2025.,Failure,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,Medium,Low,Low,Low,2025-10-17T05:08:17.000000,2025-10-17T07:08:17.000000,2025-10-18T14:08:17.000000,0,0,Friday,1
CR-4363,VulMgt: Fortinet / Critical Vulnerability in FortiOS SSL VPN CVE-2025-50987 / PSIRT Dec.2025.,Access,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,High,Medium,Low,Medium,2025-10-17T21:44:16.000000,2025-10-18T03:44:16.000000,2025-10-19T06:44:16.000000,0,2,Friday,1
CR-4364,Disk space alert: System logs consuming 98% of allocated storage on SV370920:DataStore01.,Access,Thor,Thor,Avengers,Service B,Closed,Low,High,High,High,2025-10-17T04:45:13.000000,2025-10-17T12:45:13.000000,2025-10-17T23:45:13.000000,0,2,Friday,1
CR-4365,Unexpected outage of financial ERP system after deployment of malformed SQL script.,Hardware,Shang Chi,Shang Chi,Avengers II,Service A,Closed,High,Critical,High,High,2025-10-17T17:10:42.000000,2025-10-17T19:10:42.000000,2025-10-17T23:10:42.000000,0,3,Friday,1
CR-4366,VulMgt: Critical / Apache HTTP Server Path Traversal Vulnerability CVE-2025-40513 PSIRT Oct.2025.,Hardware,Loki,Loki,Avengers,Service A,Closed,Low,Medium,Low,Medium,2025-10-17T21:37:50.000000,2025-10-18T02:37:50.000000,2025-10-19T10:37:50.000000,0,1,Friday,1
CR-4367,VulMgt: Critical / Apache HTTP Server Path Traversal Vulnerability CVE-2025-40513 PSIRT Oct.2025.,Complaint,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,Medium,High,High,High,2025-10-17T23:10:54.000000,2025-10-18T03:10:54.000000,2025-10-18T20:10:54.000000,0,2,Friday,1
CR-4368,Unplanned downtime on Azure-hosted MySQL instance during automated patching (PROD environment).,Access,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,Low,High,High,Medium,2025-10-17T21:34:04.000000,2025-10-18T00:34:04.000000,2025-10-18T06:34:04.000000,0,2,Friday,1
CR-4369,Unable to allocate memory in service container for Redis instances 145323-dbprd01 and 145323-dbprd02.,Hardware,Loki,Loki,Avengers,Service A,Closed,Medium,Medium,Medium,Medium,2025-10-17T18:17:10.000000,2025-10-17T20:17:10.000000,2025-10-19T08:17:10.000000,0,1,Friday,1
CR-4370,Unexpected outage of financial ERP system after deployment of malformed SQL script.,Hardware,Neo,Neo,Matrix,Service C,New,High,Low,Low,Low,2025-10-17T16:10:17.000000,,,0,0,Friday,1
CR-4371,Critical issue: No connectivity to company-hosted Microsoft Teams instances (Germany Office Gateway).,Software,Captain America,Captain America,Avengers,Service C,Closed,Low,Low,Low,Low,2025-10-18T11:31:38.000000,2025-10-18T18:31:38.000000,2025-10-21T07:31:38.000000,0,1,Saturday,1
CR-4372,Users experiencing degraded download speeds when accessing European endpoints during peak hours.,Hardware,Thor,Thor,Avengers,Service A,In Progress,Medium,High,High,High,2025-10-18T11:56:59.000000,2025-10-18T15:56:59.000000,,0,2,Saturday,1
CR-4373,Remote Desktop connection errors persist for users accessing VNEDS0043Azure gateways.,Hardware,Loki,Loki,Avengers,Service C,Closed,Medium,Critical,High,High,2025-10-18T00:55:45.000000,2025-10-18T08:55:45.000000,2025-10-18T12:55:45.000000,0,5,Saturday,1
CR-4374,Authentication errors observed after applying policy updates on Cloud Proxy Gateway.,Facilities,Shang Chi,Shang Chi,Avengers II,Service C,Closed,Medium,High,High,High,2025-10-18T21:35:23.000000,2025-10-19T01:35:23.000000,2025-10-19T17:35:23.000000,0,3,Saturday,1
CR-4375,VulMgt: Fortinet / Critical Vulnerability in FortiOS SSL VPN CVE-2025-50987 / PSIRT Dec.2025.,Hardware,Captain America,Captain America,Avengers,Service A,Closed,Medium,High,High,High,2025-10-18T21:10:57.000000,2025-10-19T03:10:57.000000,2025-10-19T19:10:57.000000,0,2,Saturday,1
CR-4376,Internal SharePoint services intermittently unavailable due to high system memory utilization.,Hardware,Iron Man,Iron Man,Avengers,Service A,In Progress,Low,High,High,High,2025-10-18T20:26:07.000000,2025-10-19T01:26:07.000000,,1,2,Saturday,0
CR-4377,CERT Alert: RTSMNL2K21 flagged compromised—segmentation plan initiated.,Access,Iron Man,Iron Man,Avengers,Service C,Closed,High,High,High,Low,2025-10-18T19:17:04.000000,2025-10-18T23:17:04.000000,2025-10-19T16:17:04.000000,1,2,Saturday,0
CR-4378,Multiple server reboots after Red Hat EL9 update due to kernel module mismatch.,Access,Thor,Thor,Avengers,Service C,Closed,High,High,High,High,2025-10-18T00:43:41.000000,2025-10-18T05:43:41.000000,2025-10-18T11:43:41.000000,0,2,Saturday,1
CR-4379,Remote Desktop connection errors persist for users accessing VNEDS0043Azure gateways.,Complaint,Loki,Loki,Avengers,Service C,Closed,High,Medium,Medium,Medium,2025-10-18T06:34:13.000000,2025-10-18T10:34:13.000000,2025-10-18T22:34:13.000000,0,1,Saturday,1
