Number,Short Description,Change Environment,Requested By,Assigned To,Assignment Group,Service,State,Risk,Priority,Urgency,Impact,Created,Start Date,Closed,Reopen Count,Breach Count,Day,Reopen Zero Flag
CR-27109,Cloud instance failed synchronization with on-prem DB cluster.,Hardware,Neo,Neo,Matrix,Service A,Closed,Medium,Low,Low,Low,2025-10-21T09:56:52.000000,2025-10-21T11:56:52.000000,2025-10-22T16:56:52.000000,1,1,Tuesday,0
CR-27110,Database rollback failed due to corrupted backup imports.,Software,Thor,Thor,Avengers,Service B,Closed,High,Medium,Medium,Low,2025-10-21T18:14:48.000000,2025-10-21T22:14:48.000000,2025-10-22T19:14:48.000000,0,1,Tuesday,1
CR-27111,Cloud instance failed synchronization with on-prem DB cluster.,Failure,Iron Man,Iron Man,Avengers,Service A,Closed,Low,Critical,High,High,2025-10-21T21:30:07.000000,2025-10-22T02:30:07.000000,2025-10-22T09:30:07.000000,1,5,Tuesday,0
CR-27112,Data threshold exceeded causing mainframe overload flag upstream details cluster pipeline inline faults matrix overview.,Failure,Batman,Batman,Matrix,Service C,Closed,Medium,Low,Low,Low,2025-10-21T05:51:35.000000,2025-10-21T09:51:35.000000,2025-10-22T20:51:35.000000,0,0,Tuesday,1
CR-27113,Suspicious behavior flagged in user login analytics.,Complaint,Loki,Loki,Avengers,Service A,Closed,Low,Critical,High,High,2025-10-21T10:08:02.000000,2025-10-21T18:08:02.000000,2025-10-22T06:08:02.000000,1,4,Tuesday,0
CR-27114,Data threshold exceeded causing mainframe overload flag upstream details cluster pipeline inline faults matrix overview.,Hardware,Thor,Thor,Avengers,Service A,Closed,Medium,Medium,Low,Medium,2025-10-21T16:08:17.000000,2025-10-22T00:08:17.000000,2025-10-22T12:08:17.000000,0,1,Tuesday,1
CR-27115,Keylogger activity detected on privileged employee machine.,Network,Spiderman,Spiderman,Avengers II,Service A,Closed,Medium,Low,Low,Low,2025-10-21T03:31:54.000000,2025-10-21T05:31:54.000000,2025-10-23T11:31:54.000000,0,0,Tuesday,1
CR-27116,System-wide connectivity notice issued: Multi-site impacted change.,Data,Neo,Neo,Matrix,Service A,On Hold,Medium,Low,Low,Low,2025-10-21T17:41:27.000000,,,0,1,Tuesday,1
CR-27117,Suspicious behavior flagged in user login analytics.,Data,Spiderman,Spiderman,Avengers II,Service A,Closed,Low,Medium,Medium,Low,2025-10-21T22:45:00.000000,2025-10-22T04:45:00.000000,2025-10-23T13:45:00.000000,1,1,Tuesday,0
CR-27118,System configuration process flagged as misaligned during audit checks.,Complaint,Captain Marvel,Captain Marvel,Avengers II,Service B,Closed,Low,Medium,Low,Medium,2025-10-21T20:07:57.000000,2025-10-21T23:07:57.000000,2025-10-23T09:07:57.000000,0,2,Tuesday,1
CR-27119,High in-memory data requests overloaded server processing.,Failure,Shang Chi,Shang Chi,Avengers II,Service C,Closed,Low,Medium,Medium,Medium,2025-10-21T17:12:14.000000,2025-10-21T23:12:14.000000,2025-10-22T22:12:14.000000,0,2,Tuesday,1
CR-27120,Failed robot order execution due to unexpected timeout conditions.,Network,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,High,High,High,Medium,2025-10-21T05:39:49.000000,2025-10-21T07:39:49.000000,2025-10-21T19:39:49.000000,0,3,Tuesday,1
CR-27121,Service outage detected with no connection to database.,Software,John Wick,John Wick,Matrix,Service B,Closed,Medium,Medium,Medium,Medium,2025-10-21T06:10:15.000000,2025-10-21T11:10:15.000000,2025-10-21T23:10:15.000000,0,1,Tuesday,1
CR-27122,Unscheduled system reboot interrupted high-priority processing.,Network,Iron Man,Iron Man,Avengers,Service B,Closed,Medium,Low,Low,Low,2025-10-21T12:40:20.000000,2025-10-21T16:40:20.000000,2025-10-23T01:40:20.000000,0,0,Tuesday,1
CR-27123,Critical patch missing scheduled updates on key systems.,Hardware,Captain Marvel,Captain Marvel,Avengers II,Service B,In Progress,Medium,Medium,Medium,Medium,2025-10-21T17:13:41.000000,2025-10-21T19:13:41.000000,,0,2,Tuesday,1
CR-27124,VPN tunnel flag uncovered during traffic multiplexer configuration checks.,Complaint,Captain America,Captain America,Avengers,Service A,In Progress,Low,High,High,High,2025-10-21T12:52:48.000000,2025-10-21T14:52:48.000000,,0,2,Tuesday,1
CR-27125,Suspicious behavior flagged in user login analytics.,Hardware,Batman,Batman,Matrix,Service B,Closed,Medium,Medium,Medium,Medium,2025-10-21T14:49:39.000000,2025-10-21T18:49:39.000000,2025-10-22T09:49:39.000000,1,1,Tuesday,0
CR-27126,Failed packet transmission in monitoring interfaces.,Data,Loki,Loki,Avengers,Service B,Closed,High,High,High,High,2025-10-21T00:39:25.000000,2025-10-21T07:39:25.000000,2025-10-22T03:39:25.000000,0,3,Tuesday,1
CR-27127,Multi-factor authentication failure for privileged accounts.,Complaint,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,Medium,Critical,High,Medium,2025-10-21T18:58:30.000000,2025-10-21T22:58:30.000000,2025-10-22T08:58:30.000000,0,3,Tuesday,1
CR-27128,Failed SSO validation from outdated authentication handshake.,Data,Iron Man,Iron Man,Avengers,Service C,Closed,High,Medium,Low,Medium,2025-10-21T08:20:34.000000,2025-10-21T15:20:34.000000,2025-10-22T05:20:34.000000,1,2,Tuesday,0
CR-27129,Unencrypted email flagged during sensitive admin data processes matrix heading.,Software,Hulk,Hulk,Avengers,Service A,Closed,High,Low,Low,Low,2025-10-21T06:14:03.000000,2025-10-21T12:14:03.000000,2025-10-22T21:14:03.000000,0,1,Tuesday,1
CR-27130,High volume of API calls flagged; system overload.,Hardware,Shang Chi,Shang Chi,Avengers II,Service B,In Progress,High,Critical,Medium,Medium,2025-10-21T02:53:26.000000,2025-10-21T06:53:26.000000,,0,3,Tuesday,1
CR-27131,Unscheduled system reboot interrupted high-priority processing.,Hardware,John Wick,John Wick,Matrix,Service A,Closed,Medium,Medium,Medium,Medium,2025-10-21T20:02:53.000000,2025-10-22T03:02:53.000000,2025-10-22T18:02:53.000000,0,2,Tuesday,1
CR-27132,Sluggish database response due to backup corruption issues.,Network,Captain America,Captain America,Avengers,Service A,Closed,Low,Critical,High,Medium,2025-10-21T14:21:33.000000,2025-10-21T18:21:33.000000,2025-10-22T04:21:33.000000,0,5,Tuesday,1
CR-27133,Encryption key mismatch detected between nodes in production.,Complaint,Hulk,Hulk,Avengers,Service C,Closed,High,Medium,Medium,Medium,2025-10-21T17:09:24.000000,2025-10-22T00:09:24.000000,2025-10-23T04:09:24.000000,0,2,Tuesday,1
CR-27134,Login attempt flagged: blacklisted IPs detected.,Complaint,Loki,Loki,Avengers,Service A,Closed,Low,Critical,High,High,2025-10-21T01:55:25.000000,2025-10-21T07:55:25.000000,2025-10-21T17:55:25.000000,0,4,Tuesday,1
CR-27135,High volume of API calls flagged; system overload.,Hardware,Neo,Neo,Matrix,Service B,Closed,Low,Medium,Medium,Medium,2025-10-21T22:33:48.000000,2025-10-22T05:33:48.000000,2025-10-22T20:33:48.000000,1,2,Tuesday,0
CR-27136,Database server flagged with delays and query timeouts.,Access,Captain America,Captain America,Avengers,Service B,Closed,Low,Critical,High,High,2025-10-21T00:39:41.000000,2025-10-21T02:39:41.000000,2025-10-21T13:39:41.000000,0,3,Tuesday,1
CR-27137,Suspicious behavior flagged in user login analytics.,Software,Thor,Thor,Avengers,Service B,Closed,Low,Critical,High,Medium,2025-10-21T12:26:27.000000,2025-10-21T15:26:27.000000,2025-10-21T16:26:27.000000,0,5,Tuesday,1
CR-27138,Support ticket volumes identified as increasing peak trends during morning hours.,Data,Loki,Loki,Avengers,Service C,New,Medium,Critical,High,High,2025-10-21T15:09:41.000000,,,0,3,Tuesday,1
CR-27139,Cloud instance failed synchronization with on-prem DB cluster.,Hardware,John Cena,John Cena,Matrix,Service C,In Progress,High,Critical,High,High,2025-10-21T04:44:27.000000,2025-10-21T09:44:27.000000,,0,3,Tuesday,1
CR-27140,High in-memory data requests overloaded server processing.,Network,Spiderman,Spiderman,Avengers II,Service B,Closed,Low,High,High,Medium,2025-10-21T03:42:33.000000,2025-10-21T11:42:33.000000,2025-10-22T02:42:33.000000,0,2,Tuesday,1
CR-27141,Suspicious behavior flagged in user login analytics.,Failure,Iron Man,Iron Man,Avengers,Service B,Closed,High,High,Medium,High,2025-10-21T03:14:21.000000,2025-10-21T07:14:21.000000,2025-10-21T21:14:21.000000,0,2,Tuesday,1
CR-27142,SSL handshake timed out during multi-instance connection attempt.,Software,Spiderman,Spiderman,Avengers II,Service B,Closed,Low,Critical,High,High,2025-10-21T05:58:20.000000,2025-10-21T13:58:20.000000,2025-10-21T23:58:20.000000,0,3,Tuesday,1
CR-27143,Failed packet transmission in monitoring interfaces.,Data,Captain America,Captain America,Avengers,Service A,Closed,Medium,High,High,High,2025-10-21T04:40:38.000000,2025-10-21T09:40:38.000000,2025-10-22T01:40:38.000000,0,3,Tuesday,1
CR-27144,Unauthorized access attempt detected on admin portal.,Network,Batman,Batman,Matrix,Service C,Closed,High,Medium,Medium,Low,2025-10-21T18:11:09.000000,2025-10-21T23:11:09.000000,2025-10-23T10:11:09.000000,0,2,Tuesday,1
CR-27145,Request errors logged during cloud synchronization monitoring stages flagged aggregations indicating fallback overload metric stages high-level.,Hardware,Batman,Batman,Matrix,Service C,Closed,Medium,Medium,Low,Medium,2025-10-21T23:18:05.000000,2025-10-22T01:18:05.000000,2025-10-23T08:18:05.000000,0,1,Tuesday,1
CR-27146,Malware protection disabled on user workstation.,Complaint,Spiderman,Spiderman,Avengers II,Service C,Closed,Medium,High,High,High,2025-10-21T00:59:14.000000,2025-10-21T02:59:14.000000,2025-10-21T12:59:14.000000,0,2,Tuesday,1
CR-27147,Phishing email identified by security team.,Failure,Captain America,Captain America,Avengers,Service A,Closed,High,Medium,Medium,Medium,2025-10-21T13:53:46.000000,2025-10-21T21:53:46.000000,2025-10-23T09:53:46.000000,0,1,Tuesday,1
CR-27148,Root server flagged down during workflow trigger scheduling.,Access,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,Low,Low,Low,Low,2025-10-21T01:45:42.000000,2025-10-21T07:45:42.000000,2025-10-24T03:45:42.000000,0,0,Tuesday,1
CR-27149,High in-memory data requests overloaded server processing.,Complaint,Loki,Loki,Avengers,Service C,Closed,High,Critical,Medium,High,2025-10-21T23:54:15.000000,2025-10-22T05:54:15.000000,2025-10-22T10:54:15.000000,0,4,Tuesday,1
CR-27150,Data threshold exceeded causing mainframe overload flag upstream details cluster pipeline inline faults matrix overview.,Facilities,Hulk,Hulk,Avengers,Service A,New,High,Low,Low,Low,2025-10-21T03:22:17.000000,,,0,0,Tuesday,1
CR-27151,High volume of API calls flagged; system overload.,Facilities,Thor,Thor,Avengers,Service B,Closed,Medium,Medium,Medium,Medium,2025-10-21T13:25:29.000000,2025-10-21T19:25:29.000000,2025-10-22T10:25:29.000000,0,1,Tuesday,1
CR-27152,Support ticket volumes identified as increasing peak trends during morning hours.,Network,Loki,Loki,Avengers,Service B,Closed,Medium,High,High,Medium,2025-10-21T21:59:11.000000,2025-10-22T03:59:11.000000,2025-10-22T10:59:11.000000,0,2,Tuesday,1
CR-27153,Malware alert triggered during active scan.,Failure,Captain America,Captain America,Avengers,Service A,Closed,Low,High,High,High,2025-10-21T08:07:32.000000,2025-10-21T15:07:32.000000,2025-10-22T06:07:32.000000,0,3,Tuesday,1
CR-27154,Critical alert: Database server overload detected.,Access,Iron Man,Iron Man,Avengers,Service A,Closed,Medium,Medium,Medium,Medium,2025-10-21T19:20:38.000000,2025-10-22T01:20:38.000000,2025-10-23T04:20:38.000000,0,2,Tuesday,1
CR-27155,Memory exhaustion detected: Immediate remediation required.,Complaint,John Cena,John Cena,Matrix,Service A,Closed,High,High,High,Low,2025-10-21T07:22:40.000000,2025-10-21T14:22:40.000000,2025-10-22T03:22:40.000000,0,3,Tuesday,1
CR-27156,Cloud storage exposed publicly due to account misconfiguration.,Hardware,Batman,Batman,Matrix,Service B,In Progress,Medium,Medium,Medium,Medium,2025-10-21T15:53:01.000000,2025-10-21T19:53:01.000000,,0,1,Tuesday,1
CR-27157,Malware protection disabled on user workstation.,Failure,Hulk,Hulk,Avengers,Service A,Closed,Medium,Critical,High,High,2025-10-21T08:44:29.000000,2025-10-21T15:44:29.000000,2025-10-21T19:44:29.000000,0,4,Tuesday,1
CR-27158,VPN tunnel flag uncovered during traffic multiplexer configuration checks.,Complaint,Shang Chi,Shang Chi,Avengers II,Service A,Closed,High,Medium,Low,Medium,2025-10-21T20:41:27.000000,2025-10-21T22:41:27.000000,2025-10-23T09:41:27.000000,0,1,Tuesday,1
CR-27159,Request errors logged during cloud synchronization monitoring stages flagged aggregations indicating fallback overload metric stages high-level.,Software,Captain America,Captain America,Avengers,Service B,In Progress,Low,High,High,High,2025-10-21T03:25:45.000000,2025-10-21T08:25:45.000000,,0,3,Tuesday,1
CR-27160,Security patch missing from production system; risk flagged.,Failure,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,Medium,Critical,Medium,High,2025-10-21T10:52:48.000000,2025-10-21T12:52:48.000000,2025-10-21T17:52:48.000000,0,5,Tuesday,1
CR-27161,Performance bottlenecks delayed response from analysis cluster.,Facilities,Captain America,Captain America,Avengers,Service C,Closed,Medium,Critical,High,High,2025-10-21T07:06:35.000000,2025-10-21T11:06:35.000000,2025-10-21T17:06:35.000000,0,5,Tuesday,1
CR-27162,Failed packet transmission in monitoring interfaces.,Network,Loki,Loki,Avengers,Service A,Closed,Medium,Critical,High,High,2025-10-21T22:59:34.000000,2025-10-22T02:59:34.000000,2025-10-22T04:59:34.000000,0,3,Tuesday,1
CR-27163,Data threshold exceeded causing mainframe overload flag upstream details cluster pipeline inline faults matrix overview.,Complaint,Jack Sparrow,Jack Sparrow,Matrix,Service B,Closed,High,Low,Low,Low,2025-10-21T17:27:40.000000,2025-10-21T23:27:40.000000,2025-10-24T08:27:40.000000,0,0,Tuesday,1
CR-27164,Malware alert triggered during active scan.,Network,Neo,Neo,Matrix,Service A,Closed,Medium,Medium,Medium,Medium,2025-10-21T16:38:35.000000,2025-10-21T19:38:35.000000,2025-10-23T01:38:35.000000,0,1,Tuesday,1
CR-27165,Unauthorized session hijack on application server.,Data,Loki,Loki,Avengers,Service A,Closed,Medium,Critical,High,High,2025-10-21T11:14:26.000000,2025-10-21T16:14:26.000000,2025-10-21T20:14:26.000000,0,4,Tuesday,1
CR-27166,Login attempt flagged: blacklisted IPs detected.,Facilities,Neo,Neo,Matrix,Service B,Closed,Medium,Medium,Medium,Medium,2025-10-21T20:32:57.000000,2025-10-21T22:32:57.000000,2025-10-22T22:32:57.000000,1,1,Tuesday,0
CR-27167,Unexpected lockout flagged during Privileged Access re-validation.,Software,Captain America,Captain America,Avengers,Service C,New,High,Critical,High,High,2025-10-21T08:00:30.000000,,,0,4,Tuesday,1
CR-27168,Multiple hostname errors flagged due to mismatched entries in logs.,Access,Thor,Thor,Avengers,Service B,Closed,High,High,High,High,2025-10-21T17:41:37.000000,2025-10-21T21:41:37.000000,2025-10-22T11:41:37.000000,0,2,Tuesday,1
CR-27169,Sluggish database response due to backup corruption issues.,Software,Iron Man,Iron Man,Avengers,Service B,Closed,Low,Medium,Medium,Medium,2025-10-21T22:12:54.000000,2025-10-22T06:12:54.000000,2025-10-22T22:12:54.000000,0,1,Tuesday,1
CR-27170,Cloud synchronization failure reported after update processing.,Hardware,Doctor Strange,Doctor Strange,Avengers II,Service C,Closed,Low,Medium,Low,Medium,2025-10-21T10:03:21.000000,2025-10-21T14:03:21.000000,2025-10-22T05:03:21.000000,0,2,Tuesday,1
CR-27171,JIRA system flagged as inaccessible due to SAML failure.,Complaint,Thor,Thor,Avengers,Service A,Closed,High,High,High,High,2025-10-21T05:35:50.000000,2025-10-21T10:35:50.000000,2025-10-21T19:35:50.000000,0,2,Tuesday,1
CR-27172,Unexpected lockout flagged during Privileged Access re-validation.,Complaint,Hulk,Hulk,Avengers,Service C,New,High,High,High,Medium,2025-10-21T13:53:23.000000,,,1,2,Tuesday,0
CR-27173,VPN tunnel flag uncovered during traffic multiplexer configuration checks.,Hardware,Doctor Strange,Doctor Strange,Avengers II,Service A,In Progress,Low,High,High,High,2025-10-21T15:57:13.000000,2025-10-21T21:57:13.000000,,1,3,Tuesday,0
CR-27174,Cloud storage exposed publicly due to account misconfiguration.,Complaint,Shang Chi,Shang Chi,Avengers II,Service C,Closed,Medium,Medium,Medium,Medium,2025-10-21T01:19:05.000000,2025-10-21T06:19:05.000000,2025-10-22T14:19:05.000000,1,2,Tuesday,0
CR-27175,Suspicious behavior flagged in user login analytics.,Software,Loki,Loki,Avengers,Service A,On Hold,Medium,High,Medium,High,2025-10-21T16:40:45.000000,,,0,2,Tuesday,1
CR-27176,Database server flagged with delays and query timeouts.,Failure,Doctor Strange,Doctor Strange,Avengers II,Service C,Closed,Medium,Medium,Low,Low,2025-10-21T15:09:19.000000,2025-10-21T18:09:19.000000,2025-10-23T00:09:19.000000,0,1,Tuesday,1
CR-27177,Cloud storage exposed publicly due to account misconfiguration.,Facilities,Captain America,Captain America,Avengers,Service C,Closed,High,High,High,High,2025-10-21T09:48:57.000000,2025-10-21T12:48:57.000000,2025-10-21T21:48:57.000000,0,2,Tuesday,1
CR-27178,DNS monitoring errors flagged from edge-scanning logs.,Facilities,Iron Man,Iron Man,Avengers,Service B,Closed,High,Critical,High,High,2025-10-21T06:33:15.000000,2025-10-21T12:33:15.000000,2025-10-21T20:33:15.000000,0,3,Tuesday,1
CR-27179,Encryption key mismatch detected between nodes in production.,Access,Doctor Strange,Doctor Strange,Avengers II,Service C,Closed,Medium,Medium,Medium,Medium,2025-10-21T03:57:01.000000,2025-10-21T07:57:01.000000,2025-10-22T17:57:01.000000,0,1,Tuesday,1
CR-27180,Critical patch missing scheduled updates on key systems.,Network,Shang Chi,Shang Chi,Avengers II,Service B,Closed,High,Low,Low,Low,2025-10-21T05:02:20.000000,2025-10-21T10:02:20.000000,2025-10-22T17:02:20.000000,0,0,Tuesday,1
CR-27181,Failed SSO validation from outdated authentication handshake.,Hardware,Captain America,Captain America,Avengers,Service B,Closed,High,Critical,High,High,2025-10-21T07:39:34.000000,2025-10-21T10:39:34.000000,2025-10-21T11:39:34.000000,0,3,Tuesday,1
CR-27182,Security patch missing from production system; risk flagged.,Access,Shang Chi,Shang Chi,Avengers II,Service A,In Progress,Medium,High,High,Medium,2025-10-21T15:17:01.000000,2025-10-21T18:17:01.000000,,0,2,Tuesday,1
CR-27183,Request errors logged during cloud synchronization monitoring stages flagged aggregations indicating fallback overload metric stages high-level.,Access,Hulk,Hulk,Avengers,Service B,Closed,High,Critical,High,High,2025-10-21T12:45:12.000000,2025-10-21T20:45:12.000000,2025-10-22T04:45:12.000000,0,4,Tuesday,1
