Number,Short Description,Change Environment,Requested By,Assigned To,Assignment Group,Service,State,Risk,Priority,Urgency,Impact,Created,Start Date,Closed,Reopen Count,Day
SR-0025236,Request to enable remote access to on-site servers.,Hardware,Captain Marvel,Captain Marvel,Avengers II,Service A,In Progress,Medium,Critical,Medium,High,2025-10-06T10:24:24.000000,2025-10-06T13:24:24.000000,,4,Monday
SR-0025237,Enable multi-factor authentication for remote developers.,Access,Hulk,Hulk,Avengers,Service B,Closed,Medium,Critical,High,Medium,2025-10-06T21:02:15.000000,2025-10-07T03:02:15.000000,2025-10-07T05:02:15.000000,5,Monday
SR-0025238,Add two new access points to the office Wi-Fi network.,Facilities,Doctor Strange,Doctor Strange,Avengers II,Service C,New,High,High,High,High,2025-10-06T14:12:55.000000,,,2,Monday
SR-0025239,Request to create container image repository for DevOps team.,Failure,Neo,Neo,Matrix,Service A,Closed,Low,High,High,Medium,2025-10-06T11:18:09.000000,2025-10-06T17:18:09.000000,2025-10-07T14:18:09.000000,5,Monday
SR-0025240,Update public holiday calendar in corporate Outlook accounts.,Network,Loki,Loki,Avengers,Service C,Closed,Low,Critical,High,High,2025-10-06T01:05:51.000000,2025-10-06T06:05:51.000000,2025-10-06T14:05:51.000000,0,Monday
SR-0025241,Update public holiday calendar in corporate Outlook accounts.,Network,Shang Chi,Shang Chi,Avengers II,Service B,In Progress,Low,Medium,Low,Medium,2025-10-06T10:22:19.000000,2025-10-06T12:22:19.000000,,2,Monday
SR-0025242,Update employee badge photo in internal directory.,Complaint,Shang Chi,Shang Chi,Avengers II,Service B,New,High,Medium,Low,Low,2025-10-06T09:41:53.000000,,,4,Monday
SR-0025243,Troubleshoot application access issues related to role change.,Network,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,High,Medium,Medium,Medium,2025-10-06T02:11:35.000000,2025-10-06T05:11:35.000000,2025-10-07T02:11:35.000000,4,Monday
SR-0025244,Request to configure SSO login for external web resource.,Facilities,Captain America,Captain America,Avengers,Service C,New,Low,Low,Low,Low,2025-10-06T19:24:24.000000,,,0,Monday
SR-0025245,Install Adobe Creative Suite on workstation for design team.,Software,Loki,Loki,Avengers,Service A,Closed,Low,High,Medium,Medium,2025-10-06T01:00:14.000000,2025-10-06T07:00:14.000000,2025-10-07T03:00:14.000000,4,Monday
SR-0025246,Configuration update needed for internal voice gateway routing.,Access,Captain America,Captain America,Avengers,Service C,Closed,High,Critical,High,Medium,2025-10-06T22:54:37.000000,2025-10-07T06:54:37.000000,2025-10-07T12:54:37.000000,1,Monday
SR-0025247,Install Adobe Creative Suite on workstation for design team.,Hardware,Hulk,Hulk,Avengers,Service A,Closed,High,High,High,High,2025-10-06T13:20:57.000000,2025-10-06T15:20:57.000000,2025-10-07T00:20:57.000000,3,Monday
SR-0025248,Request to enable remote access to on-site servers.,Software,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,Medium,High,High,High,2025-10-06T00:47:01.000000,2025-10-06T04:47:01.000000,2025-10-06T17:47:01.000000,0,Monday
SR-0025249,Request to create and configure backup jobs for departmental database.,Data,Hulk,Hulk,Avengers,Service C,Closed,High,High,High,Medium,2025-10-06T14:32:10.000000,2025-10-06T22:32:10.000000,2025-10-07T06:32:10.000000,2,Monday
SR-0025250,Request to configure SSO login for external web resource.,Facilities,Batman,Batman,Matrix,Service B,Closed,High,Critical,High,High,2025-10-06T11:31:36.000000,2025-10-06T19:31:36.000000,2025-10-06T22:31:36.000000,1,Monday
SR-0025251,Request to create a new distribution list for the Marketing team.,Facilities,Shang Chi,Shang Chi,Avengers II,Service B,Closed,High,High,High,High,2025-10-06T18:21:19.000000,2025-10-07T02:21:19.000000,2025-10-07T14:21:19.000000,3,Monday
SR-0025252,Request to enable remote access to on-site servers.,Facilities,Loki,Loki,Avengers,Service B,New,Low,Critical,High,High,2025-10-06T18:07:18.000000,,,5,Monday
SR-0025253,Reassign ownership of project management tools to new team lead.,Software,Hulk,Hulk,Avengers,Service B,Closed,High,High,High,Medium,2025-10-06T04:39:30.000000,2025-10-06T10:39:30.000000,2025-10-06T23:39:30.000000,0,Monday
SR-0025254,Request to create and configure backup jobs for departmental database.,Complaint,Hulk,Hulk,Avengers,Service B,Closed,Low,Critical,High,High,2025-10-06T04:03:05.000000,2025-10-06T07:03:05.000000,2025-10-06T16:03:05.000000,0,Monday
SR-0025255,Request to adjust permissions on shared inbox handling invoices.,Failure,Iron Man,Iron Man,Avengers,Service A,Closed,High,Critical,High,High,2025-10-06T13:05:07.000000,2025-10-06T18:05:07.000000,2025-10-07T04:05:07.000000,1,Monday
SR-0025256,Upgrade virtual machine specs for training platform.,Software,Doctor Strange,Doctor Strange,Avengers II,Service C,Closed,Low,Low,Low,Low,2025-10-06T04:57:52.000000,2025-10-06T08:57:52.000000,2025-10-08T11:57:52.000000,5,Monday
SR-0025257,Relocation of desktop workstation within the office premises.,Software,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,High,Medium,Medium,Low,2025-10-06T13:43:32.000000,2025-10-06T20:43:32.000000,2025-10-08T00:43:32.000000,4,Monday
SR-0025258,Provision external storage for graphics design project.,Access,Thor,Thor,Avengers,Service B,Closed,High,Critical,High,High,2025-10-06T13:07:34.000000,2025-10-06T21:07:34.000000,2025-10-06T22:07:34.000000,0,Monday
SR-0025259,Extend mailbox retention policy for legal department emails.,Hardware,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,Low,Medium,Low,Medium,2025-10-06T09:55:11.000000,2025-10-06T13:55:11.000000,2025-10-07T10:55:11.000000,0,Monday
SR-0025260,Request to delete unused virtual machines in non-production environment.,Failure,Captain America,Captain America,Avengers,Service A,Closed,High,Low,Low,Low,2025-10-06T15:42:45.000000,2025-10-06T18:42:45.000000,2025-10-07T22:42:45.000000,4,Monday
SR-0025261,Create custom email signature for company branding.,Failure,Iron Man,Iron Man,Avengers,Service B,On Hold,Medium,Critical,High,High,2025-10-06T23:17:37.000000,,,0,Monday
SR-0025262,Request to reset password for employee account.,Complaint,Batman,Batman,Matrix,Service B,Closed,Low,High,High,Medium,2025-10-06T11:53:45.000000,2025-10-06T15:53:45.000000,2025-10-06T23:53:45.000000,3,Monday
SR-0025263,Request for secure deletion of files on retired desktops.,Data,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,Low,High,Medium,High,2025-10-06T09:49:34.000000,2025-10-06T13:49:34.000000,2025-10-07T08:49:34.000000,4,Monday
SR-0025264,Reassign ownership of project management tools to new team lead.,Network,Hulk,Hulk,Avengers,Service A,Closed,Low,Critical,High,High,2025-10-06T16:42:21.000000,2025-10-07T00:42:21.000000,2025-10-07T12:42:21.000000,3,Monday
SR-0025265,Provision special access profiles for GDPR compliance audits.,Hardware,John Cena,John Cena,Matrix,Service C,Closed,High,High,High,Medium,2025-10-06T07:25:46.000000,2025-10-06T14:25:46.000000,2025-10-07T05:25:46.000000,5,Monday
SR-0025266,Update employee badge photo in internal directory.,Failure,Iron Man,Iron Man,Avengers,Service C,Closed,Medium,Medium,Low,Medium,2025-10-06T08:34:12.000000,2025-10-06T12:34:12.000000,2025-10-07T15:34:12.000000,3,Monday
SR-0025267,Configure alerts for reporting dashboard thresholds.,Hardware,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,High,Medium,Low,Medium,2025-10-06T19:19:50.000000,2025-10-06T22:19:50.000000,2025-10-08T09:19:50.000000,1,Monday
SR-0025268,Replace hardware for malfunctioning conference room equipment.,Hardware,Hulk,Hulk,Avengers,Service B,Closed,Medium,Low,Low,Low,2025-10-06T15:19:46.000000,2025-10-06T22:19:46.000000,2025-10-09T21:19:46.000000,1,Monday
SR-0025269,Change access rights on shared folder for team lead.,Failure,Captain Marvel,Captain Marvel,Avengers II,Service B,On Hold,High,High,High,High,2025-10-06T01:47:29.000000,,,0,Monday
SR-0025270,Provisioning of VPN access for third-party vendor consultants.,Network,Thor,Thor,Avengers,Service B,In Progress,High,High,Medium,Medium,2025-10-06T09:23:50.000000,2025-10-06T14:23:50.000000,,3,Monday
SR-0025271,Install licensed Microsoft Visio on a department computer.,Complaint,Loki,Loki,Avengers,Service A,Closed,High,Low,Low,Low,2025-10-06T12:47:43.000000,2025-10-06T16:47:43.000000,2025-10-08T17:47:43.000000,5,Monday
SR-0025272,Request to create test environment for application testing.,Access,Neo,Neo,Matrix,Service A,Closed,High,High,High,Medium,2025-10-06T19:30:29.000000,2025-10-07T00:30:29.000000,2025-10-07T18:30:29.000000,1,Monday
SR-0025273,Request for cloud storage account provisioning for upcoming project.,Hardware,Captain Marvel,Captain Marvel,Avengers II,Service B,Closed,Low,Medium,Low,Medium,2025-10-06T10:37:58.000000,2025-10-06T18:37:58.000000,2025-10-07T14:37:58.000000,5,Monday
SR-0025274,Request for extended quota on shared email inbox.,Facilities,Captain America,Captain America,Avengers,Service C,In Progress,Medium,Medium,Low,Medium,2025-10-06T19:43:10.000000,2025-10-07T01:43:10.000000,,4,Monday
SR-0025275,Backup and restore files deleted by mistake on shared drive.,Access,Batman,Batman,Matrix,Service C,Closed,Medium,Low,Low,Low,2025-10-06T04:51:51.000000,2025-10-06T06:51:51.000000,2025-10-08T19:51:51.000000,3,Monday
SR-0025276,Request to create container image repository for DevOps team.,Facilities,Hulk,Hulk,Avengers,Service C,Closed,Medium,Critical,High,High,2025-10-06T19:26:02.000000,2025-10-07T03:26:02.000000,2025-10-07T07:26:02.000000,0,Monday
SR-0025277,Setup repository access for junior developers.,Software,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,Low,Medium,Low,Medium,2025-10-06T21:24:32.000000,2025-10-07T04:24:32.000000,2025-10-07T22:24:32.000000,2,Monday
SR-0025278,Reassign ownership of project management tools to new team lead.,Network,Neo,Neo,Matrix,Service A,In Progress,High,Low,Low,Low,2025-10-06T16:26:41.000000,2025-10-06T22:26:41.000000,,4,Monday
SR-0025279,Grant access to restricted database for data analytics intern.,Network,Captain America,Captain America,Avengers,Service A,Closed,Medium,Medium,Medium,Medium,2025-10-06T05:45:43.000000,2025-10-06T09:45:43.000000,2025-10-06T21:45:43.000000,1,Monday
SR-0025280,Request to create a new distribution list for the Marketing team.,Data,Thor,Thor,Avengers,Service C,Closed,High,Critical,High,High,2025-10-06T19:28:56.000000,2025-10-07T01:28:56.000000,2025-10-07T08:28:56.000000,4,Monday
SR-0025281,Request to enable remote access to on-site servers.,Facilities,John Wick,John Wick,Matrix,Service C,In Progress,Low,High,High,High,2025-10-06T00:27:50.000000,2025-10-06T06:27:50.000000,,4,Monday
SR-0025282,Enable high-availability configuration on two production servers.,Data,Iron Man,Iron Man,Avengers,Service C,Closed,High,Medium,Medium,Medium,2025-10-06T09:16:25.000000,2025-10-06T11:16:25.000000,2025-10-07T20:16:25.000000,1,Monday
SR-0025283,Activate mobile application access for workflow approvals.,Complaint,Captain Marvel,Captain Marvel,Avengers II,Service A,New,High,Critical,High,Medium,2025-10-06T23:55:31.000000,,,1,Monday
SR-0025284,Provision special access profiles for GDPR compliance audits.,Hardware,Jack Sparrow,Jack Sparrow,Matrix,Service B,Closed,High,High,Medium,High,2025-10-06T08:27:19.000000,2025-10-06T14:27:19.000000,2025-10-06T21:27:19.000000,5,Monday
SR-0025285,Enable port redirection for database replication tasks.,Complaint,John Cena,John Cena,Matrix,Service A,Closed,High,Medium,Low,Low,2025-10-06T02:44:44.000000,2025-10-06T06:44:44.000000,2025-10-06T18:44:44.000000,3,Monday
SR-0025286,Enable high-availability configuration on two production servers.,Access,Spiderman,Spiderman,Avengers II,Service A,Closed,Medium,Critical,High,High,2025-10-06T19:30:25.000000,2025-10-06T23:30:25.000000,2025-10-07T02:30:25.000000,3,Monday
SR-0025287,Document retention policy modification for compliance purposes.,Network,Iron Man,Iron Man,Avengers,Service B,Closed,High,Critical,High,High,2025-10-06T01:07:11.000000,2025-10-06T09:07:11.000000,2025-10-06T19:07:11.000000,2,Monday
SR-0025288,Configuration update needed for internal voice gateway routing.,Hardware,Captain America,Captain America,Avengers,Service B,New,Medium,Critical,High,Medium,2025-10-06T02:15:59.000000,,,2,Monday
SR-0025289,Enable port redirection for database replication tasks.,Hardware,Iron Man,Iron Man,Avengers,Service C,New,Low,Critical,Medium,High,2025-10-06T06:18:43.000000,,,0,Monday
SR-0025290,Install Adobe Creative Suite on workstation for design team.,Software,Hulk,Hulk,Avengers,Service B,On Hold,Medium,High,Medium,High,2025-10-06T22:38:26.000000,,,1,Monday
SR-0025291,Upgrade Oracle database version to meet system requirements.,Facilities,Captain America,Captain America,Avengers,Service C,Closed,Medium,Low,Low,Low,2025-10-06T03:48:54.000000,2025-10-06T08:48:54.000000,2025-10-08T05:48:54.000000,5,Monday
SR-0025292,Request to delete unused virtual machines in non-production environment.,Access,Captain America,Captain America,Avengers,Service A,Closed,High,Critical,High,High,2025-10-06T13:37:07.000000,2025-10-06T20:37:07.000000,2025-10-07T05:37:07.000000,4,Monday
SR-0025293,Update public holiday calendar in corporate Outlook accounts.,Data,Spiderman,Spiderman,Avengers II,Service C,Closed,High,Medium,Medium,Medium,2025-10-06T00:58:47.000000,2025-10-06T07:58:47.000000,2025-10-07T15:58:47.000000,2,Monday
SR-0025294,Request to adjust permissions on shared inbox handling invoices.,Access,Hulk,Hulk,Avengers,Service A,Closed,High,High,Medium,Medium,2025-10-06T04:13:01.000000,2025-10-06T11:13:01.000000,2025-10-06T18:13:01.000000,1,Monday
SR-0025295,Request for secure deletion of files on retired desktops.,Access,Neo,Neo,Matrix,Service C,In Progress,Low,Low,Low,Low,2025-10-06T09:11:29.000000,2025-10-06T13:11:29.000000,,5,Monday
SR-0025296,Configure alerts for reporting dashboard thresholds.,Facilities,Iron Man,Iron Man,Avengers,Service A,New,High,Low,Low,Low,2025-10-06T04:56:48.000000,,,1,Monday
SR-0025297,Create custom email signature for company branding.,Hardware,Doctor Strange,Doctor Strange,Avengers II,Service A,New,Medium,Critical,High,Medium,2025-10-06T05:55:34.000000,,,1,Monday
SR-0025298,Setup repository access for junior developers.,Network,Shang Chi,Shang Chi,Avengers II,Service C,Closed,Medium,Critical,High,Medium,2025-10-06T13:40:43.000000,2025-10-06T19:40:43.000000,2025-10-07T06:40:43.000000,2,Monday
SR-0025299,Enable multi-factor authentication for remote developers.,Access,Shang Chi,Shang Chi,Avengers II,Service B,Closed,High,Critical,High,High,2025-10-06T14:36:55.000000,2025-10-06T19:36:55.000000,2025-10-07T07:36:55.000000,5,Monday
SR-0025300,Request to create container image repository for DevOps team.,Access,Spiderman,Spiderman,Avengers II,Service A,Closed,High,Critical,High,High,2025-10-06T12:56:57.000000,2025-10-06T18:56:57.000000,2025-10-07T05:56:57.000000,2,Monday
SR-0025301,Upgrade Oracle database version to meet system requirements.,Complaint,Thor,Thor,Avengers,Service A,Closed,Medium,Critical,High,High,2025-10-06T04:06:55.000000,2025-10-06T09:06:55.000000,2025-10-06T21:06:55.000000,4,Monday
SR-0025302,Request for temporary guest access to internal intranet services.,Network,Captain America,Captain America,Avengers,Service C,Closed,Low,Medium,Medium,Medium,2025-10-06T07:55:21.000000,2025-10-06T11:55:21.000000,2025-10-07T21:55:21.000000,3,Monday
SR-0025303,Request to install Python libraries on student laptops.,Failure,Neo,Neo,Matrix,Service B,Closed,Medium,Critical,High,High,2025-10-06T03:03:32.000000,2025-10-06T11:03:32.000000,2025-10-06T23:03:32.000000,4,Monday
SR-0025304,Provision external storage for graphics design project.,Data,Hulk,Hulk,Avengers,Service A,Closed,Low,High,High,High,2025-10-06T06:21:59.000000,2025-10-06T08:21:59.000000,2025-10-06T16:21:59.000000,4,Monday
SR-0025305,Update employee badge photo in internal directory.,Complaint,Jack Sparrow,Jack Sparrow,Matrix,Service C,Closed,High,Low,Low,Low,2025-10-06T22:03:51.000000,2025-10-07T06:03:51.000000,2025-10-10T03:03:51.000000,0,Monday
SR-0025306,Upgrade workstation RAM for improved video editing performance.,Network,Hulk,Hulk,Avengers,Service A,Closed,High,Critical,High,High,2025-10-06T13:55:41.000000,2025-10-06T17:55:41.000000,2025-10-06T23:55:41.000000,4,Monday
SR-0025307,Relocation of desktop workstation within the office premises.,Complaint,Spiderman,Spiderman,Avengers II,Service A,Closed,Medium,Medium,Medium,Medium,2025-10-06T05:22:52.000000,2025-10-06T09:22:52.000000,2025-10-07T13:22:52.000000,5,Monday
SR-0025308,Change access rights on shared folder for team lead.,Access,Neo,Neo,Matrix,Service A,Closed,High,High,High,High,2025-10-06T06:11:52.000000,2025-10-06T13:11:52.000000,2025-10-07T06:11:52.000000,1,Monday
SR-0025309,Enable port redirection for database replication tasks.,Complaint,Iron Man,Iron Man,Avengers,Service B,Closed,High,High,High,Low,2025-10-06T06:41:45.000000,2025-10-06T11:41:45.000000,2025-10-07T05:41:45.000000,4,Monday
SR-0025310,Request for temporary guest access to internal intranet services.,Network,Hulk,Hulk,Avengers,Service A,Closed,High,High,High,High,2025-10-06T11:06:12.000000,2025-10-06T14:06:12.000000,2025-10-06T23:06:12.000000,1,Monday
SR-0025311,Request to create a new distribution list for the Marketing team.,Complaint,Thor,Thor,Avengers,Service B,Closed,Low,Medium,Low,Medium,2025-10-06T13:24:36.000000,2025-10-06T17:24:36.000000,2025-10-07T15:24:36.000000,4,Monday
SR-0025312,Request to install Python libraries on student laptops.,Data,Shang Chi,Shang Chi,Avengers II,Service B,Closed,High,Low,Low,Low,2025-10-06T08:18:33.000000,2025-10-06T16:18:33.000000,2025-10-08T22:18:33.000000,3,Monday
