Number,Short Description,Change Environment,Requested By,Assigned To,Assignment Group,Service,State,Risk,Priority,Urgency,Impact,Created,Start Date,Closed,Reopen Count,Breach Count,Day,Reopen Zero Flag
CR-24441,Incorrect user mapping in identity provider,Access,Batman,Batman,Matrix,Service B,Closed,Medium,Low,Low,Low,2025-09-16T01:56:07.000000,2025-09-16T08:56:07.000000,2025-09-17T17:56:07.000000,0,0,Tuesday,1
CR-24442,Antivirus alert triggered on user workstation,Data,Spiderman,Spiderman,Avengers II,Service C,Closed,Low,Low,Low,Low,2025-09-16T18:41:59.000000,2025-09-16T20:41:59.000000,2025-09-19T12:41:59.000000,0,1,Tuesday,1
CR-24443,Intermittent connectivity issues to file server,Facilities,Loki,Loki,Avengers,Service A,Closed,Medium,High,High,Low,2025-09-16T09:13:19.000000,2025-09-16T14:13:19.000000,2025-09-17T12:13:19.000000,0,3,Tuesday,1
CR-24444,Incorrect group membership causing access escalation,Failure,Neo,Neo,Matrix,Service A,Closed,High,Medium,Medium,Low,2025-09-16T00:33:03.000000,2025-09-16T02:33:03.000000,2025-09-17T14:33:03.000000,0,2,Tuesday,1
CR-24445,Single sign-on not working for cloud application,Network,Iron Man,Iron Man,Avengers,Service B,Closed,Medium,High,High,High,2025-09-16T16:49:20.000000,2025-09-16T21:49:20.000000,2025-09-17T15:49:20.000000,1,2,Tuesday,0
CR-24446,Mobile app login failing for all users,Facilities,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,High,High,Medium,High,2025-09-16T16:33:32.000000,2025-09-16T21:33:32.000000,2025-09-17T18:33:32.000000,0,2,Tuesday,1
CR-24447,External website not reachable from corporate network,Network,Thor,Thor,Avengers,Service B,Closed,Medium,High,High,Medium,2025-09-16T06:51:54.000000,2025-09-16T12:51:54.000000,2025-09-17T11:51:54.000000,1,3,Tuesday,0
CR-24448,User unable to access HR portal,Failure,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,High,High,Medium,Medium,2025-09-16T01:36:15.000000,2025-09-16T07:36:15.000000,2025-09-17T05:36:15.000000,0,2,Tuesday,1
CR-24449,User account locked after multiple failed login attempts,Data,Captain Marvel,Captain Marvel,Avengers II,Service B,On Hold,High,High,High,Medium,2025-09-16T10:46:09.000000,,,1,3,Tuesday,0
CR-24450,User’s mailbox not receiving external emails,Complaint,Captain America,Captain America,Avengers,Service A,Closed,High,High,Medium,High,2025-09-16T14:16:00.000000,2025-09-16T19:16:00.000000,2025-09-17T06:16:00.000000,0,2,Tuesday,1
CR-24451,Delayed message delivery in internal chat system,Network,Hulk,Hulk,Avengers,Service A,Closed,Low,Critical,High,High,2025-09-16T09:03:41.000000,2025-09-16T13:03:41.000000,2025-09-17T00:03:41.000000,0,3,Tuesday,1
CR-24452,USB device not recognized on workstation,Complaint,Iron Man,Iron Man,Avengers,Service A,In Progress,Low,Critical,High,High,2025-09-16T10:22:56.000000,2025-09-16T15:22:56.000000,,1,5,Tuesday,0
CR-24453,User unable to access HR portal,Data,Loki,Loki,Avengers,Service C,In Progress,High,Critical,High,High,2025-09-16T21:52:00.000000,2025-09-17T01:52:00.000000,,0,5,Tuesday,1
CR-24454,Single sign-on not working for cloud application,Hardware,Loki,Loki,Avengers,Service A,Closed,Medium,Critical,High,High,2025-09-16T21:45:26.000000,2025-09-17T00:45:26.000000,2025-09-17T10:45:26.000000,0,5,Tuesday,1
CR-24455,Network latency observed between data center and branch office,Access,Spiderman,Spiderman,Avengers II,Service B,Closed,Low,Medium,Medium,Medium,2025-09-16T11:00:13.000000,2025-09-16T13:00:13.000000,2025-09-17T11:00:13.000000,0,2,Tuesday,1
CR-24456,User unable to access HR portal,Software,Captain America,Captain America,Avengers,Service C,Closed,Low,Critical,High,Medium,2025-09-16T20:22:38.000000,2025-09-16T22:22:38.000000,2025-09-17T01:22:38.000000,0,4,Tuesday,1
CR-24457,Intermittent connectivity issues to file server,Failure,Spiderman,Spiderman,Avengers II,Service B,Closed,High,Medium,Low,Medium,2025-09-16T06:13:59.000000,2025-09-16T11:13:59.000000,2025-09-16T23:13:59.000000,0,1,Tuesday,1
CR-24458,User home drive not mapping at login,Network,Jack Sparrow,Jack Sparrow,Matrix,Service B,Closed,High,Low,Low,Low,2025-09-16T02:45:58.000000,2025-09-16T09:45:58.000000,2025-09-18T11:45:58.000000,0,0,Tuesday,1
CR-24459,Application crash when user attempts specific function,Software,Iron Man,Iron Man,Avengers,Service A,Closed,High,High,High,High,2025-09-16T23:56:50.000000,2025-09-17T05:56:50.000000,2025-09-18T02:56:50.000000,0,2,Tuesday,1
CR-24460,Incorrect language settings applied to user interface,Failure,Hulk,Hulk,Avengers,Service A,Closed,Medium,Critical,High,High,2025-09-16T12:04:41.000000,2025-09-16T20:04:41.000000,2025-09-17T04:04:41.000000,0,4,Tuesday,1
CR-24461,Corrupted email attachments received internally,Data,Doctor Strange,Doctor Strange,Avengers II,Service C,Closed,Medium,High,Medium,High,2025-09-16T12:47:26.000000,2025-09-16T18:47:26.000000,2025-09-17T05:47:26.000000,1,2,Tuesday,0
CR-24462,Incorrect language settings applied to user interface,Facilities,Jack Sparrow,Jack Sparrow,Matrix,Service C,New,Low,Critical,High,Medium,2025-09-16T19:28:08.000000,,,0,4,Tuesday,1
CR-24463,Intermittent packet loss on WAN link,Access,Hulk,Hulk,Avengers,Service C,Closed,High,High,Medium,High,2025-09-16T17:11:18.000000,2025-09-17T01:11:18.000000,2025-09-17T16:11:18.000000,0,2,Tuesday,1
CR-24464,SSL certificate error when accessing internal site,Hardware,Loki,Loki,Avengers,Service C,Closed,Medium,High,High,High,2025-09-16T13:54:50.000000,2025-09-16T16:54:50.000000,2025-09-17T12:54:50.000000,0,3,Tuesday,1
CR-24465,File restore from backup failed for requested folder,Data,John Cena,John Cena,Matrix,Service A,Closed,High,Critical,High,High,2025-09-16T10:01:14.000000,2025-09-16T18:01:14.000000,2025-09-17T03:01:14.000000,1,3,Tuesday,0
CR-24466,Frequent disconnections from remote desktop session,Access,Iron Man,Iron Man,Avengers,Service A,Closed,Medium,Critical,High,High,2025-09-16T10:08:33.000000,2025-09-16T14:08:33.000000,2025-09-16T16:08:33.000000,0,3,Tuesday,1
CR-24467,Barcode scanner not transmitting data to system,Access,Captain America,Captain America,Avengers,Service A,Closed,High,Critical,High,Medium,2025-09-16T10:37:45.000000,2025-09-16T14:37:45.000000,2025-09-17T02:37:45.000000,0,4,Tuesday,1
CR-24468,Application crash when user attempts specific function,Network,Thor,Thor,Avengers,Service A,Closed,High,High,Medium,Medium,2025-09-16T15:55:04.000000,2025-09-16T23:55:04.000000,2025-09-17T07:55:04.000000,0,2,Tuesday,1
CR-24469,Application response time extremely slow for multiple users,Facilities,Jack Sparrow,Jack Sparrow,Matrix,Service B,Closed,Low,High,Medium,High,2025-09-16T17:25:25.000000,2025-09-16T22:25:25.000000,2025-09-17T20:25:25.000000,0,3,Tuesday,1
CR-24470,User unable to access HR portal,Software,Shang Chi,Shang Chi,Avengers II,Service C,Closed,Low,High,Medium,High,2025-09-16T15:41:43.000000,2025-09-16T21:41:43.000000,2025-09-17T03:41:43.000000,0,2,Tuesday,1
CR-24471,High CPU usage on database server impacting performance,Facilities,Batman,Batman,Matrix,Service B,Closed,Medium,Low,Low,Low,2025-09-16T09:29:24.000000,2025-09-16T17:29:24.000000,2025-09-17T21:29:24.000000,1,0,Tuesday,0
CR-24472,Unexpected high memory usage on web server,Access,Spiderman,Spiderman,Avengers II,Service B,Closed,Low,Medium,Medium,Low,2025-09-16T19:34:14.000000,2025-09-17T00:34:14.000000,2025-09-17T18:34:14.000000,0,1,Tuesday,1
CR-24473,Single sign-on not working for cloud application,Software,Spiderman,Spiderman,Avengers II,Service B,Closed,Low,Medium,Medium,Medium,2025-09-16T11:50:24.000000,2025-09-16T17:50:24.000000,2025-09-17T17:50:24.000000,0,2,Tuesday,1
CR-24474,Delayed message delivery in internal chat system,Hardware,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,High,High,High,High,2025-09-16T00:46:24.000000,2025-09-16T06:46:24.000000,2025-09-16T19:46:24.000000,0,2,Tuesday,1
CR-24475,Incorrect data displayed in reporting dashboard,Data,Iron Man,Iron Man,Avengers,Service B,In Progress,High,Critical,High,High,2025-09-16T07:13:01.000000,2025-09-16T13:13:01.000000,,0,4,Tuesday,1
CR-24476,User unable to open encrypted email,Failure,Loki,Loki,Avengers,Service C,Closed,High,Critical,High,High,2025-09-16T11:43:32.000000,2025-09-16T13:43:32.000000,2025-09-16T22:43:32.000000,0,3,Tuesday,1
CR-24477,Unexpected logout from critical application during use,Complaint,Iron Man,Iron Man,Avengers,Service A,On Hold,Low,Critical,High,High,2025-09-16T07:59:53.000000,,,0,4,Tuesday,1
CR-24478,High CPU usage on database server impacting performance,Complaint,Iron Man,Iron Man,Avengers,Service B,Closed,High,Critical,High,Medium,2025-09-16T09:01:05.000000,2025-09-16T12:01:05.000000,2025-09-16T22:01:05.000000,0,3,Tuesday,1
CR-24479,User not receiving password reset email,Complaint,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,Low,High,High,High,2025-09-16T18:50:07.000000,2025-09-16T22:50:07.000000,2025-09-17T12:50:07.000000,0,2,Tuesday,1
CR-24480,Application crash when user attempts specific function,Hardware,Iron Man,Iron Man,Avengers,Service C,Closed,Medium,Critical,High,High,2025-09-16T06:56:28.000000,2025-09-16T13:56:28.000000,2025-09-16T15:56:28.000000,1,4,Tuesday,0
CR-24481,Queue processing stuck in payment application,Software,John Cena,John Cena,Matrix,Service A,Closed,Low,Medium,Low,Low,2025-09-17T07:29:57.000000,2025-09-17T12:29:57.000000,2025-09-18T21:29:57.000000,0,1,Wednesday,1
CR-24482,Barcode scanner not transmitting data to system,Hardware,Iron Man,Iron Man,Avengers,Service A,Closed,High,Critical,High,High,2025-09-17T12:37:08.000000,2025-09-17T17:37:08.000000,2025-09-18T00:37:08.000000,1,4,Wednesday,0
CR-24483,Email client not connecting to mail server,Data,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,Medium,Low,Low,Low,2025-09-17T13:39:10.000000,2025-09-17T20:39:10.000000,2025-09-19T18:39:10.000000,0,0,Wednesday,1
CR-24484,VoIP phone not registering with call manager,Hardware,Captain America,Captain America,Avengers,Service C,Closed,Low,High,High,Medium,2025-09-17T09:40:05.000000,2025-09-17T16:40:05.000000,2025-09-18T08:40:05.000000,0,3,Wednesday,1
CR-24485,Newly created user not syncing to all systems,Software,Neo,Neo,Matrix,Service B,Closed,Low,Medium,Medium,Medium,2025-09-17T03:10:05.000000,2025-09-17T05:10:05.000000,2025-09-18T06:10:05.000000,0,1,Wednesday,1
CR-24486,Error while uploading documents to intranet portal,Complaint,Iron Man,Iron Man,Avengers,Service B,Closed,High,Low,Low,Low,2025-09-17T01:36:27.000000,2025-09-17T05:36:27.000000,2025-09-19T12:36:27.000000,0,1,Wednesday,1
CR-24487,Unexpected high memory usage on web server,Access,Captain America,Captain America,Avengers,Service A,Closed,Medium,Critical,High,High,2025-09-17T11:27:20.000000,2025-09-17T16:27:20.000000,2025-09-17T20:27:20.000000,0,4,Wednesday,1
CR-24488,User not receiving password reset email,Access,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,Medium,High,Medium,Medium,2025-09-17T11:19:27.000000,2025-09-17T19:19:27.000000,2025-09-18T01:19:27.000000,1,2,Wednesday,0
CR-24489,Shared network drive not accessible,Facilities,Jack Sparrow,Jack Sparrow,Matrix,Service A,Closed,Medium,Medium,Medium,Medium,2025-09-17T02:29:16.000000,2025-09-17T04:29:16.000000,2025-09-17T18:29:16.000000,0,1,Wednesday,1
CR-24490,File restore from backup failed for requested folder,Data,Hulk,Hulk,Avengers,Service B,On Hold,Low,Medium,Medium,Medium,2025-09-17T17:53:08.000000,,,1,2,Wednesday,0
CR-24491,Multiple users experiencing Outlook crashes,Access,Thor,Thor,Avengers,Service A,New,High,High,High,High,2025-09-17T00:15:29.000000,,,1,2,Wednesday,0
CR-24492,User home drive not mapping at login,Access,Loki,Loki,Avengers,Service C,Closed,Low,Critical,High,High,2025-09-17T12:54:02.000000,2025-09-17T17:54:02.000000,2025-09-18T04:54:02.000000,0,5,Wednesday,1
CR-24493,Error 500 returned by internal web application,Failure,Captain America,Captain America,Avengers,Service C,Closed,High,High,Medium,High,2025-09-17T19:13:18.000000,2025-09-18T00:13:18.000000,2025-09-18T18:13:18.000000,0,3,Wednesday,1
CR-24494,Auto-save not working in productivity application,Data,Thor,Thor,Avengers,Service C,Closed,Low,Medium,Medium,Medium,2025-09-17T00:13:44.000000,2025-09-17T02:13:44.000000,2025-09-18T14:13:44.000000,0,1,Wednesday,1
CR-24495,Single sign-on not working for cloud application,Complaint,Loki,Loki,Avengers,Service B,On Hold,Medium,Critical,High,Medium,2025-09-17T18:37:28.000000,,,0,3,Wednesday,1
CR-24496,Incorrect permissions on shared folder causing access denied,Access,Shang Chi,Shang Chi,Avengers II,Service B,Closed,Medium,High,High,Medium,2025-09-17T18:01:26.000000,2025-09-18T01:01:26.000000,2025-09-18T09:01:26.000000,0,3,Wednesday,1
CR-24497,Unexpected reboot of application server,Data,Iron Man,Iron Man,Avengers,Service A,Closed,Low,Critical,Medium,Medium,2025-09-17T16:11:58.000000,2025-09-17T22:11:58.000000,2025-09-18T03:11:58.000000,0,3,Wednesday,1
CR-24498,Incorrect data displayed in reporting dashboard,Access,John Wick,John Wick,Matrix,Service C,Closed,Medium,Medium,Medium,Medium,2025-09-17T04:53:44.000000,2025-09-17T08:53:44.000000,2025-09-18T05:53:44.000000,1,1,Wednesday,0
CR-24499,Printer not printing documents from any workstation,Failure,Thor,Thor,Avengers,Service B,Closed,Low,High,High,High,2025-09-17T09:20:50.000000,2025-09-17T15:20:50.000000,2025-09-18T13:20:50.000000,0,3,Wednesday,1
CR-24500,Shared network drive not accessible,Network,Hulk,Hulk,Avengers,Service B,Closed,Medium,High,Medium,Medium,2025-09-17T00:36:35.000000,2025-09-17T08:36:35.000000,2025-09-17T19:36:35.000000,0,2,Wednesday,1
CR-24501,Firewall blocking legitimate traffic to partner system,Data,Spiderman,Spiderman,Avengers II,Service A,Closed,Medium,High,Medium,Medium,2025-09-17T06:25:14.000000,2025-09-17T08:25:14.000000,2025-09-17T20:25:14.000000,0,3,Wednesday,1
CR-24502,External website not reachable from corporate network,Software,Shang Chi,Shang Chi,Avengers II,Service A,On Hold,Low,Medium,Low,Low,2025-09-17T08:07:58.000000,,,0,2,Wednesday,1
CR-24503,User’s mailbox not receiving external emails,Complaint,Thor,Thor,Avengers,Service C,Closed,High,Medium,Medium,Low,2025-09-17T04:20:21.000000,2025-09-17T09:20:21.000000,2025-09-18T09:20:21.000000,1,1,Wednesday,0
CR-24504,Error 500 returned by internal web application,Software,Hulk,Hulk,Avengers,Service A,Closed,Medium,High,High,High,2025-09-17T23:47:52.000000,2025-09-18T05:47:52.000000,2025-09-19T00:47:52.000000,0,3,Wednesday,1
CR-24505,Application crash when user attempts specific function,Failure,Hulk,Hulk,Avengers,Service A,In Progress,Medium,Medium,Medium,Low,2025-09-17T23:41:01.000000,2025-09-18T01:41:01.000000,,0,2,Wednesday,1
CR-24506,Printer not printing documents from any workstation,Facilities,Doctor Strange,Doctor Strange,Avengers II,Service C,Closed,Low,Low,Low,Low,2025-09-17T21:54:36.000000,2025-09-18T01:54:36.000000,2025-09-19T12:54:36.000000,0,1,Wednesday,1
CR-24507,Single sign-on not working for cloud application,Software,Doctor Strange,Doctor Strange,Avengers II,Service A,Closed,Medium,Medium,Medium,Medium,2025-09-17T00:24:36.000000,2025-09-17T08:24:36.000000,2025-09-18T15:24:36.000000,0,1,Wednesday,1
CR-24508,User not receiving password reset email,Data,Shang Chi,Shang Chi,Avengers II,Service C,Closed,Medium,Critical,High,High,2025-09-17T11:53:07.000000,2025-09-17T13:53:07.000000,2025-09-17T21:53:07.000000,0,5,Wednesday,1
CR-24509,External website not reachable from corporate network,Software,Thor,Thor,Avengers,Service C,On Hold,High,Critical,High,Medium,2025-09-17T17:56:16.000000,,,0,4,Wednesday,1
CR-24510,Newly created user not syncing to all systems,Software,Neo,Neo,Matrix,Service C,Closed,High,Medium,Medium,Low,2025-09-17T22:48:46.000000,2025-09-18T00:48:46.000000,2025-09-18T23:48:46.000000,0,2,Wednesday,1
CR-24511,Batch job failed to complete overnight,Facilities,Shang Chi,Shang Chi,Avengers II,Service B,Closed,Medium,High,Medium,High,2025-09-17T20:32:54.000000,2025-09-18T03:32:54.000000,2025-09-18T14:32:54.000000,1,3,Wednesday,0
CR-24512,User not receiving password reset email,Complaint,Loki,Loki,Avengers,Service C,Closed,Low,High,Medium,High,2025-09-17T23:11:28.000000,2025-09-18T07:11:28.000000,2025-09-18T23:11:28.000000,0,3,Wednesday,1
CR-24513,Unexpected logout from critical application during use,Hardware,Thor,Thor,Avengers,Service B,Closed,Medium,Medium,Medium,Medium,2025-09-17T21:47:31.000000,2025-09-17T23:47:31.000000,2025-09-18T12:47:31.000000,0,1,Wednesday,1
CR-24514,Intermittent packet loss on WAN link,Data,Iron Man,Iron Man,Avengers,Service A,Closed,Medium,High,Medium,High,2025-09-17T02:22:58.000000,2025-09-17T04:22:58.000000,2025-09-17T11:22:58.000000,0,3,Wednesday,1
CR-24515,User’s mailbox not receiving external emails,Failure,Hulk,Hulk,Avengers,Service C,Closed,High,High,High,High,2025-09-17T13:56:54.000000,2025-09-17T16:56:54.000000,2025-09-18T08:56:54.000000,1,2,Wednesday,0
CR-24516,Endpoint not checking in with management server,Software,Iron Man,Iron Man,Avengers,Service A,Closed,Medium,High,Medium,High,2025-09-17T04:57:28.000000,2025-09-17T11:57:28.000000,2025-09-18T09:57:28.000000,0,3,Wednesday,1
CR-24517,High CPU usage on database server impacting performance,Data,Captain America,Captain America,Avengers,Service B,Closed,Low,Critical,High,High,2025-09-17T13:08:08.000000,2025-09-17T15:08:08.000000,2025-09-17T23:08:08.000000,0,3,Wednesday,1
CR-24518,Time synchronization issue causing authentication failures,Complaint,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,Low,Critical,High,High,2025-09-17T12:51:33.000000,2025-09-17T17:51:33.000000,2025-09-17T18:51:33.000000,0,3,Wednesday,1
CR-24519,Printing jobs stuck in queue without error message,Facilities,Jack Sparrow,Jack Sparrow,Matrix,Service B,Closed,High,Medium,Medium,Medium,2025-09-17T09:21:06.000000,2025-09-17T14:21:06.000000,2025-09-18T22:21:06.000000,0,1,Wednesday,1
CR-24520,Corrupted email attachments received internally,Software,Jack Sparrow,Jack Sparrow,Matrix,Service B,New,Medium,Medium,Low,Medium,2025-09-17T10:17:08.000000,,,0,1,Wednesday,1
CR-24521,Intermittent packet loss on WAN link,Failure,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,Low,Critical,High,High,2025-09-17T02:57:35.000000,2025-09-17T04:57:35.000000,2025-09-17T08:57:35.000000,0,3,Wednesday,1
CR-24522,Application crash when user attempts specific function,Hardware,Hulk,Hulk,Avengers,Service C,Closed,High,High,High,Medium,2025-09-17T14:06:22.000000,2025-09-17T17:06:22.000000,2025-09-18T13:06:22.000000,0,3,Wednesday,1
CR-24523,Incorrect user mapping in identity provider,Software,John Wick,John Wick,Matrix,Service B,On Hold,High,Medium,Medium,Medium,2025-09-17T08:44:43.000000,,,0,2,Wednesday,1
CR-24524,Time-out errors when accessing CRM system,Hardware,Hulk,Hulk,Avengers,Service A,Closed,High,Critical,High,Medium,2025-09-17T14:54:51.000000,2025-09-17T16:54:51.000000,2025-09-17T21:54:51.000000,0,5,Wednesday,1
