Number,Short Description,Change Environment,Requested By,Assigned To,Assignment Group,Service,State,Risk,Priority,Urgency,Impact,Created,Start Date,Closed,Reopen Count,Breach Count,Day,Reopen Zero Flag
CR-5126,Inconsistent behavior of multi-factor authentication prompts,Hardware,Shang Chi,Shang Chi,Avengers II,Service A,Closed,High,Low,Low,Low,2025-12-09T05:49:45.000000,2025-12-09T11:49:45.000000,2025-12-12T04:49:45.000000,0,1,Tuesday,1
CR-5127,Inconsistent synchronization between production and reporting databases,Failure,Batman,Batman,Matrix,Service C,Closed,Medium,Medium,Medium,Medium,2025-12-09T15:55:11.000000,2025-12-09T20:55:11.000000,2025-12-10T16:55:11.000000,0,2,Tuesday,1
CR-5128,Scheduled batch jobs failing intermittently without clear error,Software,Jack Sparrow,Jack Sparrow,Matrix,Service A,In Progress,Medium,High,High,High,2025-12-09T03:49:06.000000,2025-12-09T05:49:06.000000,,0,2,Tuesday,1
CR-5129,Intermittent network connectivity issues reported by multiple users,Data,Thor,Thor,Avengers,Service B,Closed,Medium,Low,Low,Low,2025-12-09T01:12:28.000000,2025-12-09T03:12:28.000000,2025-12-11T03:12:28.000000,0,1,Tuesday,1
CR-5130,Random freezing of operating system on virtual desktops,Failure,Loki,Loki,Avengers,Service A,Closed,Low,High,Medium,High,2025-12-09T00:52:18.000000,2025-12-09T03:52:18.000000,2025-12-09T19:52:18.000000,0,2,Tuesday,1
CR-5131,Inconsistent access to archived email system,Data,John Cena,John Cena,Matrix,Service A,In Progress,Low,Medium,Medium,Medium,2025-12-09T21:54:20.000000,2025-12-10T03:54:20.000000,,0,2,Tuesday,1
CR-5132,Periodic failures in monitoring alerts delivery,Facilities,Doctor Strange,Doctor Strange,Avengers II,Service C,Closed,Low,Critical,High,High,2025-12-09T02:46:15.000000,2025-12-09T08:46:15.000000,2025-12-09T20:46:15.000000,0,3,Tuesday,1
CR-5133,Recurring printer spooler service failures on print server,Facilities,Shang Chi,Shang Chi,Avengers II,Service B,Closed,High,Critical,High,Medium,2025-12-09T17:53:04.000000,2025-12-09T23:53:04.000000,2025-12-10T06:53:04.000000,0,3,Tuesday,1
CR-5134,Frequent VPN disconnections during peak hours,Network,Loki,Loki,Avengers,Service A,Closed,High,Critical,High,High,2025-12-09T22:03:51.000000,2025-12-10T06:03:51.000000,2025-12-10T18:03:51.000000,0,5,Tuesday,1
CR-5135,Random application crashes on client workstations,Complaint,Batman,Batman,Matrix,Service C,Closed,High,Critical,High,High,2025-12-09T18:20:11.000000,2025-12-09T23:20:11.000000,2025-12-10T00:20:11.000000,0,4,Tuesday,1
CR-5136,Random system reboots on specific hardware model,Facilities,Spiderman,Spiderman,Avengers II,Service A,Closed,Medium,High,High,Medium,2025-12-09T01:09:06.000000,2025-12-09T06:09:06.000000,2025-12-10T02:09:06.000000,0,3,Tuesday,1
CR-5137,Inconsistent permission errors on shared folders,Failure,Spiderman,Spiderman,Avengers II,Service A,Closed,Medium,Medium,Medium,Medium,2025-12-09T13:35:22.000000,2025-12-09T17:35:22.000000,2025-12-10T11:35:22.000000,0,2,Tuesday,1
CR-5138,Random failures in software deployment to endpoints,Access,John Wick,John Wick,Matrix,Service A,Closed,Low,Medium,Medium,Medium,2025-12-09T02:03:50.000000,2025-12-09T06:03:50.000000,2025-12-09T21:03:50.000000,0,2,Tuesday,1
CR-5139,Intermittent connectivity issues to cloud-hosted applications,Network,Hulk,Hulk,Avengers,Service A,Closed,High,Critical,High,High,2025-12-09T00:41:57.000000,2025-12-09T08:41:57.000000,2025-12-09T12:41:57.000000,0,5,Tuesday,1
CR-5140,Recurring printer spooler service failures on print server,Data,Thor,Thor,Avengers,Service C,Closed,Low,High,High,Low,2025-12-09T16:28:44.000000,2025-12-10T00:28:44.000000,2025-12-11T00:28:44.000000,0,2,Tuesday,1
CR-5141,Frequent issues with file version conflicts on shared drives,Facilities,Thor,Thor,Avengers,Service C,Closed,High,Critical,High,High,2025-12-09T18:22:53.000000,2025-12-09T21:22:53.000000,2025-12-10T06:22:53.000000,0,5,Tuesday,1
CR-5142,Intermittent login issues after password changes,Facilities,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,High,Medium,Medium,Medium,2025-12-09T20:44:59.000000,2025-12-10T00:44:59.000000,2025-12-10T13:44:59.000000,0,2,Tuesday,1
CR-5143,Intermittent failures of web proxy authentication,Access,Thor,Thor,Avengers,Service A,Closed,High,Medium,Low,Low,2025-12-09T08:51:14.000000,2025-12-09T14:51:14.000000,2025-12-10T14:51:14.000000,0,2,Tuesday,1
CR-5144,Intermittent VoIP call quality issues and audio dropouts,Facilities,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,High,Critical,High,High,2025-12-09T00:36:08.000000,2025-12-09T06:36:08.000000,2025-12-09T14:36:08.000000,0,3,Tuesday,1
CR-5145,Intermittent failures of web proxy authentication,Hardware,Batman,Batman,Matrix,Service A,Closed,Low,Critical,High,High,2025-12-09T05:54:10.000000,2025-12-09T12:54:10.000000,2025-12-09T23:54:10.000000,0,3,Tuesday,1
CR-5146,Intermittent failures of web proxy authentication,Access,Hulk,Hulk,Avengers,Service A,Closed,Medium,High,Medium,Low,2025-12-09T07:03:03.000000,2025-12-09T10:03:03.000000,2025-12-09T23:03:03.000000,0,2,Tuesday,1
CR-5147,Periodic failures in monitoring alerts delivery,Complaint,Loki,Loki,Avengers,Service A,Closed,High,Medium,Medium,Medium,2025-12-09T05:49:14.000000,2025-12-09T11:49:14.000000,2025-12-10T08:49:14.000000,1,1,Tuesday,0
CR-5148,Slow file access on shared network drives during business hours,Network,John Wick,John Wick,Matrix,Service A,Closed,Low,Low,Low,Low,2025-12-09T23:04:04.000000,2025-12-10T04:04:04.000000,2025-12-12T16:04:04.000000,0,1,Tuesday,1
CR-5149,Scheduled batch jobs failing intermittently without clear error,Data,Captain America,Captain America,Avengers,Service B,Closed,Medium,Medium,Medium,Medium,2025-12-09T11:36:40.000000,2025-12-09T16:36:40.000000,2025-12-10T21:36:40.000000,0,2,Tuesday,1
CR-5150,Random disconnections from database for application services,Access,Thor,Thor,Avengers,Service C,Closed,High,High,Medium,High,2025-12-10T14:28:56.000000,2025-12-10T16:28:56.000000,2025-12-11T16:28:56.000000,0,2,Wednesday,1
CR-5151,Inconsistent access to archived email system,Network,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,Low,Medium,Medium,Medium,2025-12-10T07:56:58.000000,2025-12-10T15:56:58.000000,2025-12-11T19:56:58.000000,0,2,Wednesday,1
CR-5152,Recurring DNS resolution failures for internal hostnames,Data,Hulk,Hulk,Avengers,Service A,Closed,Medium,High,Medium,Medium,2025-12-10T18:27:30.000000,2025-12-11T00:27:30.000000,2025-12-11T06:27:30.000000,0,3,Wednesday,1
CR-5153,Random failures in software deployment to endpoints,Access,Captain Marvel,Captain Marvel,Avengers II,Service C,In Progress,Medium,High,High,Low,2025-12-10T08:59:36.000000,2025-12-10T12:59:36.000000,,0,2,Wednesday,1
CR-5154,Slow file access on shared network drives during business hours,Software,Loki,Loki,Avengers,Service B,Closed,High,Medium,Medium,Medium,2025-12-10T10:12:19.000000,2025-12-10T18:12:19.000000,2025-12-11T15:12:19.000000,0,1,Wednesday,1
CR-5155,Frequent errors in scheduled report generation processes,Complaint,Iron Man,Iron Man,Avengers,Service C,Closed,High,Critical,High,High,2025-12-10T09:55:33.000000,2025-12-10T15:55:33.000000,2025-12-10T19:55:33.000000,0,4,Wednesday,1
CR-5156,Unstable Wi-Fi coverage in specific office area,Data,Thor,Thor,Avengers,Service A,Closed,Medium,High,High,High,2025-12-10T01:25:08.000000,2025-12-10T04:25:08.000000,2025-12-10T14:25:08.000000,1,2,Wednesday,0
CR-5157,Recurring DNS resolution failures for internal hostnames,Access,Hulk,Hulk,Avengers,Service A,In Progress,High,Critical,High,High,2025-12-10T16:25:36.000000,2025-12-10T21:25:36.000000,,0,3,Wednesday,1
CR-5158,Frequent account lockouts for multiple users,Failure,Thor,Thor,Avengers,Service B,Closed,High,High,High,High,2025-12-10T01:44:41.000000,2025-12-10T07:44:41.000000,2025-12-10T20:44:41.000000,0,3,Wednesday,1
CR-5159,Recurring disk space shortages on application servers,Software,John Wick,John Wick,Matrix,Service B,Closed,High,Low,Low,Low,2025-12-10T10:12:58.000000,2025-12-10T18:12:58.000000,2025-12-12T13:12:58.000000,0,0,Wednesday,1
CR-5160,Random loss of mapped network drives on login,Access,John Cena,John Cena,Matrix,Service A,Closed,High,Medium,Medium,Medium,2025-12-10T16:04:51.000000,2025-12-11T00:04:51.000000,2025-12-11T16:04:51.000000,0,1,Wednesday,1
CR-5161,Intermittent failures of web proxy authentication,Complaint,Loki,Loki,Avengers,Service A,Closed,Medium,High,High,Medium,2025-12-10T10:30:57.000000,2025-12-10T12:30:57.000000,2025-12-10T21:30:57.000000,0,3,Wednesday,1
CR-5162,Recurring disk space shortages on application servers,Data,Batman,Batman,Matrix,Service A,Closed,Medium,Medium,Medium,Medium,2025-12-10T03:42:31.000000,2025-12-10T07:42:31.000000,2025-12-11T16:42:31.000000,0,2,Wednesday,1
CR-5163,Random freezing of operating system on virtual desktops,Complaint,Doctor Strange,Doctor Strange,Avengers II,Service B,In Progress,Low,Medium,Medium,Medium,2025-12-11T16:18:18.000000,2025-12-11T18:18:18.000000,,0,1,Thursday,1
CR-5164,Intermittent authentication failures for single sign-on,Facilities,Hulk,Hulk,Avengers,Service C,Closed,Low,High,High,High,2025-12-11T16:47:19.000000,2025-12-12T00:47:19.000000,2025-12-12T10:47:19.000000,0,3,Thursday,1
CR-5165,Recurring problems with email calendar synchronization,Network,Jack Sparrow,Jack Sparrow,Matrix,Service C,Closed,High,Medium,Medium,Medium,2025-12-11T19:35:39.000000,2025-12-11T22:35:39.000000,2025-12-13T10:35:39.000000,0,2,Thursday,1
CR-5166,Frequent VPN disconnections during peak hours,Data,Neo,Neo,Matrix,Service B,Closed,Low,High,High,High,2025-12-11T02:58:57.000000,2025-12-11T05:58:57.000000,2025-12-12T01:58:57.000000,0,2,Thursday,1
CR-5167,Recurring high latency reported in video conferencing sessions,Hardware,Spiderman,Spiderman,Avengers II,Service B,Closed,Low,Medium,Medium,Medium,2025-12-11T09:49:57.000000,2025-12-11T13:49:57.000000,2025-12-13T00:49:57.000000,0,2,Thursday,1
CR-5168,Intermittent access issues to HR web portal,Access,Loki,Loki,Avengers,Service B,In Progress,Medium,High,High,High,2025-12-11T21:57:04.000000,2025-12-12T03:57:04.000000,,0,3,Thursday,1
CR-5169,Recurring time synchronization issues across servers,Network,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,Low,Critical,High,Medium,2025-12-11T00:00:28.000000,2025-12-11T05:00:28.000000,2025-12-11T07:00:28.000000,0,3,Thursday,1
CR-5170,Recurring DNS resolution failures for internal hostnames,Software,Hulk,Hulk,Avengers,Service C,Closed,High,Medium,Medium,Low,2025-12-11T10:07:35.000000,2025-12-11T13:07:35.000000,2025-12-13T01:07:35.000000,0,1,Thursday,1
CR-5171,Unexplained slow logon times for domain users,Access,Captain America,Captain America,Avengers,Service A,In Progress,High,Critical,High,High,2025-12-11T17:03:52.000000,2025-12-11T20:03:52.000000,,0,5,Thursday,1
CR-5172,Recurring time synchronization issues across servers,Failure,Iron Man,Iron Man,Avengers,Service B,Closed,Low,High,Medium,High,2025-12-12T23:08:54.000000,2025-12-13T01:08:54.000000,2025-12-13T17:08:54.000000,0,3,Friday,1
CR-5173,Intermittent connectivity issues to cloud-hosted applications,Hardware,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,Medium,Critical,Medium,High,2025-12-12T03:06:12.000000,2025-12-12T11:06:12.000000,2025-12-12T14:06:12.000000,0,3,Friday,1
CR-5174,Intermittent authentication failures for single sign-on,Hardware,Iron Man,Iron Man,Avengers,Service B,Closed,Low,Medium,Low,Medium,2025-12-12T12:26:45.000000,2025-12-12T17:26:45.000000,2025-12-14T04:26:45.000000,0,1,Friday,1
CR-5175,Intermittent connectivity issues to cloud-hosted applications,Access,Spiderman,Spiderman,Avengers II,Service A,Closed,Low,Medium,Medium,Medium,2025-12-12T11:09:37.000000,2025-12-12T15:09:37.000000,2025-12-14T02:09:37.000000,0,2,Friday,1
CR-5176,Recurring performance degradation on core banking application,Data,Neo,Neo,Matrix,Service C,New,Low,Low,Low,Low,2025-12-12T09:29:32.000000,,,0,1,Friday,1
CR-5177,Frequent account lockouts for multiple users,Complaint,Hulk,Hulk,Avengers,Service A,Closed,Medium,Critical,High,High,2025-12-12T08:52:20.000000,2025-12-12T10:52:20.000000,2025-12-12T13:52:20.000000,0,3,Friday,1
CR-5178,Intermittent failures of web proxy authentication,Data,Spiderman,Spiderman,Avengers II,Service A,Closed,Low,Medium,Low,Medium,2025-12-12T00:00:50.000000,2025-12-12T05:00:50.000000,2025-12-12T19:00:50.000000,0,2,Friday,1
CR-5179,Inconsistent application behavior after automated updates,Software,Thor,Thor,Avengers,Service C,Closed,High,High,High,High,2025-12-12T04:19:10.000000,2025-12-12T07:19:10.000000,2025-12-12T15:19:10.000000,0,3,Friday,1
CR-5180,Periodic high CPU usage on database server causing slow queries,Access,Loki,Loki,Avengers,Service B,Closed,Medium,High,High,High,2025-12-12T11:52:04.000000,2025-12-12T13:52:04.000000,2025-12-13T07:52:04.000000,0,2,Friday,1
CR-5181,Recurring printing failures for specific printer models,Facilities,Neo,Neo,Matrix,Service C,Closed,High,Low,Low,Low,2025-12-12T18:28:40.000000,2025-12-12T20:28:40.000000,2025-12-15T13:28:40.000000,0,0,Friday,1
CR-5182,Inconsistent permission errors on shared folders,Facilities,Jack Sparrow,Jack Sparrow,Matrix,Service C,Closed,Low,Medium,Low,Medium,2025-12-12T14:47:24.000000,2025-12-12T16:47:24.000000,2025-12-13T18:47:24.000000,0,2,Friday,1
CR-5183,Inconsistent access to archived email system,Network,Captain America,Captain America,Avengers,Service B,New,Low,High,High,Medium,2025-12-13T07:46:45.000000,,,0,2,Saturday,1
CR-5184,Unstable connection to remote branches over WAN,Complaint,Hulk,Hulk,Avengers,Service C,Closed,High,Low,Low,Low,2025-12-13T04:41:33.000000,2025-12-13T11:41:33.000000,2025-12-15T15:41:33.000000,0,1,Saturday,1
CR-5185,Random system reboots on specific hardware model,Complaint,Captain America,Captain America,Avengers,Service C,Closed,Low,Critical,High,Medium,2025-12-13T14:47:39.000000,2025-12-13T18:47:39.000000,2025-12-14T01:47:39.000000,0,3,Saturday,1
CR-5186,Intermittent connectivity issues to cloud-hosted applications,Failure,Captain America,Captain America,Avengers,Service B,Closed,Low,Critical,High,High,2025-12-13T21:45:33.000000,2025-12-13T23:45:33.000000,2025-12-14T07:45:33.000000,0,5,Saturday,1
CR-5187,Recurring disk space shortages on application servers,Access,Neo,Neo,Matrix,Service B,Closed,Low,High,Medium,High,2025-12-13T01:14:53.000000,2025-12-13T09:14:53.000000,2025-12-14T09:14:53.000000,0,2,Saturday,1
CR-5188,Unstable connection to remote branches over WAN,Facilities,Captain America,Captain America,Avengers,Service B,Closed,Low,High,High,High,2025-12-13T16:53:53.000000,2025-12-13T18:53:53.000000,2025-12-14T10:53:53.000000,0,3,Saturday,1
CR-5189,Periodic failures in monitoring alerts delivery,Network,Batman,Batman,Matrix,Service B,On Hold,Medium,High,High,High,2025-12-13T06:55:31.000000,,,0,3,Saturday,1
CR-5190,Inconsistent behavior of multi-factor authentication prompts,Data,Loki,Loki,Avengers,Service A,Closed,Low,Medium,Medium,Medium,2025-12-13T02:49:24.000000,2025-12-13T06:49:24.000000,2025-12-14T18:49:24.000000,0,2,Saturday,1
CR-5191,Slow file access on shared network drives during business hours,Complaint,Hulk,Hulk,Avengers,Service C,Closed,Low,High,High,Medium,2025-12-13T04:39:55.000000,2025-12-13T12:39:55.000000,2025-12-14T06:39:55.000000,0,2,Saturday,1
CR-5192,Recurring printing failures for specific printer models,Hardware,Spiderman,Spiderman,Avengers II,Service B,Closed,Medium,Medium,Medium,Medium,2025-12-13T22:59:27.000000,2025-12-14T05:59:27.000000,2025-12-14T19:59:27.000000,0,2,Saturday,1
CR-5193,Random freezing of operating system on virtual desktops,Facilities,Jack Sparrow,Jack Sparrow,Matrix,Service A,Closed,Low,Low,Low,Low,2025-12-13T22:20:08.000000,2025-12-14T05:20:08.000000,2025-12-15T17:20:08.000000,0,1,Saturday,1
CR-5194,Recurring printer spooler service failures on print server,Hardware,Neo,Neo,Matrix,Service B,New,Low,Medium,Low,Medium,2025-12-14T06:35:40.000000,,,0,1,Sunday,1
CR-5195,Frequent corruption of user profiles on shared workstations,Software,Spiderman,Spiderman,Avengers II,Service B,Closed,Medium,High,High,Medium,2025-12-14T05:48:06.000000,2025-12-14T13:48:06.000000,2025-12-15T01:48:06.000000,1,2,Sunday,0
CR-5196,Unreliable backup completion for certain file shares,Failure,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,High,Low,Low,Low,2025-12-14T15:50:56.000000,2025-12-14T22:50:56.000000,2025-12-16T12:50:56.000000,0,0,Sunday,1
CR-5197,Intermittent authentication failures for single sign-on,Failure,Captain Marvel,Captain Marvel,Avengers II,Service B,Closed,High,Medium,Medium,Medium,2025-12-14T11:08:45.000000,2025-12-14T16:08:45.000000,2025-12-15T11:08:45.000000,0,2,Sunday,1
CR-5198,Inconsistent application behavior after automated updates,Complaint,Loki,Loki,Avengers,Service C,Closed,High,High,High,High,2025-12-14T18:47:05.000000,2025-12-14T22:47:05.000000,2025-12-15T12:47:05.000000,0,2,Sunday,1
CR-5199,Recurring time synchronization issues across servers,Facilities,Captain America,Captain America,Avengers,Service A,Closed,Medium,Critical,High,High,2025-12-14T08:06:15.000000,2025-12-14T14:06:15.000000,2025-12-15T02:06:15.000000,0,3,Sunday,1
CR-5200,Periodic issues with remote desktop sessions not reconnecting,Network,Hulk,Hulk,Avengers,Service A,Closed,High,Critical,Medium,High,2025-12-14T15:42:53.000000,2025-12-14T19:42:53.000000,2025-12-15T06:42:53.000000,0,3,Sunday,1
CR-5201,Random failures in software deployment to endpoints,Hardware,Thor,Thor,Avengers,Service C,Closed,Medium,High,Medium,High,2025-12-14T02:11:44.000000,2025-12-14T07:11:44.000000,2025-12-14T16:11:44.000000,0,2,Sunday,1
CR-5202,Inconsistent application behavior after automated updates,Facilities,Hulk,Hulk,Avengers,Service A,On Hold,Medium,Critical,High,High,2025-12-14T08:11:09.000000,,,1,4,Sunday,0
CR-5203,Frequent VPN disconnections during peak hours,Hardware,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,Low,Medium,Medium,Medium,2025-12-14T19:48:04.000000,2025-12-14T22:48:04.000000,2025-12-15T12:48:04.000000,0,2,Sunday,1
CR-5204,Session timeouts occurring too frequently for web application,Network,John Wick,John Wick,Matrix,Service B,Closed,Low,Critical,High,High,2025-12-15T17:33:59.000000,2025-12-15T19:33:59.000000,2025-12-15T22:33:59.000000,0,5,Monday,1
CR-5205,Inconsistent application behavior after automated updates,Access,Shang Chi,Shang Chi,Avengers II,Service B,Closed,Low,High,High,High,2025-12-15T07:48:01.000000,2025-12-15T14:48:01.000000,2025-12-16T03:48:01.000000,0,2,Monday,1
