Number,Short Description,Change Environment,Requested By,Assigned To,Assignment Group,Service,State,Risk,Priority,Urgency,Impact,Created,Start Date,Closed,Reopen Count,Day
SR-0025970,Request shared folder for cross-department project,Hardware,Loki,Loki,Avengers,Service A,Closed,High,High,High,Medium,2025-10-13T13:45:25.000000,2025-10-13T17:45:25.000000,2025-10-14T03:45:25.000000,0,Monday
SR-0025971,Request change of default printer settings,Failure,Captain Marvel,Captain Marvel,Avengers II,Service C,Closed,Medium,Low,Low,Low,2025-10-13T08:55:53.000000,2025-10-13T15:55:53.000000,2025-10-15T03:55:53.000000,5,Monday
SR-0025972,Request creation of generic team account,Hardware,Iron Man,Iron Man,Avengers,Service A,On Hold,High,Medium,Low,Low,2025-10-13T19:52:49.000000,,,0,Monday
SR-0025973,Request change of default browser on workstation,Network,Neo,Neo,Matrix,Service C,Closed,Medium,Medium,Low,Medium,2025-10-13T23:42:39.000000,2025-10-14T05:42:39.000000,2025-10-14T20:42:39.000000,1,Monday
SR-0025974,Request access to finance application,Hardware,Captain America,Captain America,Avengers,Service A,Closed,High,Medium,Medium,Medium,2025-10-13T01:28:58.000000,2025-10-13T08:28:58.000000,2025-10-14T10:28:58.000000,3,Monday
SR-0025975,Request new headset for VoIP phone,Network,Thor,Thor,Avengers,Service A,In Progress,Low,Medium,Medium,Medium,2025-10-13T05:25:32.000000,2025-10-13T11:25:32.000000,,2,Monday
SR-0025976,Request access to reporting dashboard,Network,Hulk,Hulk,Avengers,Service C,In Progress,Low,Critical,High,High,2025-10-13T08:16:07.000000,2025-10-13T10:16:07.000000,,0,Monday
SR-0025977,Request extension of mailbox storage quota,Network,Iron Man,Iron Man,Avengers,Service C,On Hold,Medium,Critical,High,Medium,2025-10-13T18:32:25.000000,,,5,Monday
SR-0025978,Request replacement of damaged keyboard,Software,Jack Sparrow,Jack Sparrow,Matrix,Service B,Closed,Low,Critical,High,High,2025-10-13T04:30:06.000000,2025-10-13T10:30:06.000000,2025-10-13T18:30:06.000000,0,Monday
SR-0025979,Request access to test environment databases,Failure,Iron Man,Iron Man,Avengers,Service A,Closed,High,High,High,Medium,2025-10-13T14:00:30.000000,2025-10-13T20:00:30.000000,2025-10-14T13:00:30.000000,1,Monday
SR-0025980,Request new headset for VoIP phone,Facilities,Hulk,Hulk,Avengers,Service B,New,Medium,Critical,High,High,2025-10-13T18:50:30.000000,,,2,Monday
SR-0025981,Request access to internal training portal,Network,Jack Sparrow,Jack Sparrow,Matrix,Service C,Closed,Low,Critical,High,High,2025-10-13T17:00:34.000000,2025-10-13T21:00:34.000000,2025-10-14T01:00:34.000000,1,Monday
SR-0025982,Request access to marketing file repository,Data,Shang Chi,Shang Chi,Avengers II,Service C,New,Medium,High,High,Medium,2025-10-13T17:03:46.000000,,,5,Monday
SR-0025983,Request access to archived email data,Hardware,John Wick,John Wick,Matrix,Service A,New,Medium,Low,Low,Low,2025-10-13T06:55:06.000000,,,4,Monday
SR-0025984,Request shared mailbox creation for team,Failure,Captain America,Captain America,Avengers,Service C,Closed,Low,Critical,High,High,2025-10-13T02:34:34.000000,2025-10-13T05:34:34.000000,2025-10-13T17:34:34.000000,1,Monday
SR-0025985,Request access to secure file transfer service,Facilities,Thor,Thor,Avengers,Service C,New,Low,Medium,Medium,Medium,2025-10-13T16:48:05.000000,,,3,Monday
SR-0025986,Request setup of email forwarding to another mailbox,Complaint,Shang Chi,Shang Chi,Avengers II,Service C,Closed,Low,Medium,Medium,Low,2025-10-13T05:42:27.000000,2025-10-13T11:42:27.000000,2025-10-13T23:42:27.000000,5,Monday
SR-0025987,Request software upgrade to latest approved version,Software,Captain Marvel,Captain Marvel,Avengers II,Service B,Closed,Medium,Critical,High,High,2025-10-13T19:37:24.000000,2025-10-14T00:37:24.000000,2025-10-14T08:37:24.000000,0,Monday
SR-0025988,Request shared folder for cross-department project,Facilities,Captain America,Captain America,Avengers,Service A,On Hold,Low,High,High,Medium,2025-10-13T13:12:25.000000,,,4,Monday
SR-0025989,Request access to secure printing functionality,Network,Captain Marvel,Captain Marvel,Avengers II,Service C,In Progress,Low,Medium,Medium,Medium,2025-10-13T00:09:58.000000,2025-10-13T06:09:58.000000,,4,Monday
SR-0025990,Request access to archived email data,Software,Iron Man,Iron Man,Avengers,Service A,Closed,Medium,Critical,High,Medium,2025-10-13T09:34:04.000000,2025-10-13T17:34:04.000000,2025-10-13T20:34:04.000000,5,Monday
SR-0025991,Request printing rights on departmental printer,Data,Iron Man,Iron Man,Avengers,Service A,New,High,Critical,High,High,2025-10-13T08:57:35.000000,,,2,Monday
SR-0025992,Request installation of approved software on workstation,Complaint,Doctor Strange,Doctor Strange,Avengers II,Service C,Closed,Medium,High,Medium,High,2025-10-13T09:51:25.000000,2025-10-13T17:51:25.000000,2025-10-14T07:51:25.000000,0,Monday
SR-0025993,Request laptop docking station setup,Access,John Cena,John Cena,Matrix,Service A,New,Low,High,Medium,Low,2025-10-13T11:49:34.000000,,,4,Monday
SR-0025994,Request configuration of email on mobile device,Complaint,Shang Chi,Shang Chi,Avengers II,Service C,Closed,Medium,Medium,Low,Medium,2025-10-13T20:10:22.000000,2025-10-13T22:10:22.000000,2025-10-15T07:10:22.000000,2,Monday
SR-0025995,Request addition to email distribution group,Hardware,Loki,Loki,Avengers,Service C,In Progress,High,Medium,Medium,Medium,2025-10-13T14:31:51.000000,2025-10-13T18:31:51.000000,,4,Monday
SR-0025996,Request access to internal SharePoint site,Facilities,Jack Sparrow,Jack Sparrow,Matrix,Service A,Closed,Medium,Low,Low,Low,2025-10-13T16:48:59.000000,2025-10-13T19:48:59.000000,2025-10-16T17:48:59.000000,1,Monday
SR-0025997,Request MFA activation for user account,Hardware,Neo,Neo,Matrix,Service C,Closed,High,Medium,Low,Medium,2025-10-13T12:23:34.000000,2025-10-13T16:23:34.000000,2025-10-14T12:23:34.000000,3,Monday
SR-0025998,Request extension of mailbox storage quota,Data,Captain America,Captain America,Avengers,Service A,Closed,Low,Medium,Low,Medium,2025-10-13T17:41:32.000000,2025-10-13T20:41:32.000000,2025-10-14T19:41:32.000000,3,Monday
SR-0025999,Request access to HR system for new role,Complaint,Thor,Thor,Avengers,Service C,Closed,High,High,Medium,Low,2025-10-13T03:30:32.000000,2025-10-13T06:30:32.000000,2025-10-13T20:30:32.000000,3,Monday
SR-0026000,Request change of default printer settings,Data,Loki,Loki,Avengers,Service B,Closed,Medium,Low,Low,Low,2025-10-13T21:21:59.000000,2025-10-13T23:21:59.000000,2025-10-15T01:21:59.000000,3,Monday
SR-0026001,Request change of time zone settings for user account,Network,Spiderman,Spiderman,Avengers II,Service A,New,Medium,Low,Low,Low,2025-10-13T23:47:27.000000,,,3,Monday
SR-0026002,Request new network port activation at desk,Data,Thor,Thor,Avengers,Service B,Closed,Low,Critical,High,High,2025-10-13T00:09:10.000000,2025-10-13T06:09:10.000000,2025-10-13T14:09:10.000000,1,Monday
SR-0026003,Request new collaboration space in Teams,Network,Hulk,Hulk,Avengers,Service B,Closed,Low,Critical,High,High,2025-10-13T17:06:08.000000,2025-10-13T20:06:08.000000,2025-10-14T08:06:08.000000,3,Monday
SR-0026004,Request additional monitor for workstation,Access,Thor,Thor,Avengers,Service C,Closed,High,High,Medium,High,2025-10-13T17:30:47.000000,2025-10-14T01:30:47.000000,2025-10-14T17:30:47.000000,3,Monday
SR-0026005,Request license assignment for Office suite,Complaint,Captain America,Captain America,Avengers,Service A,Closed,High,High,High,High,2025-10-13T14:25:09.000000,2025-10-13T16:25:09.000000,2025-10-14T06:25:09.000000,1,Monday
SR-0026006,Request configuration of network drive mapping,Software,Neo,Neo,Matrix,Service B,Closed,High,Medium,Low,Medium,2025-10-13T22:59:54.000000,2025-10-14T01:59:54.000000,2025-10-14T21:59:54.000000,2,Monday
SR-0026007,Request software upgrade to latest approved version,Data,Iron Man,Iron Man,Avengers,Service A,Closed,Low,Low,Low,Low,2025-10-13T10:23:21.000000,2025-10-13T18:23:21.000000,2025-10-15T20:23:21.000000,4,Monday
SR-0026008,Request configuration of Teams/meeting room equipment,Complaint,John Wick,John Wick,Matrix,Service C,Closed,High,Medium,Medium,Low,2025-10-13T21:20:43.000000,2025-10-14T04:20:43.000000,2025-10-15T11:20:43.000000,2,Monday
SR-0026009,Request access to code repository,Failure,Iron Man,Iron Man,Avengers,Service C,Closed,Low,Critical,Medium,High,2025-10-13T22:55:58.000000,2025-10-14T04:55:58.000000,2025-10-14T05:55:58.000000,3,Monday
SR-0026010,Request access to secure printing functionality,Software,Thor,Thor,Avengers,Service B,Closed,Medium,Critical,High,High,2025-10-13T07:18:37.000000,2025-10-13T14:18:37.000000,2025-10-14T02:18:37.000000,4,Monday
SR-0026011,Request setup of automatic out-of-office reply,Failure,Batman,Batman,Matrix,Service B,On Hold,Low,Critical,High,High,2025-10-13T15:22:57.000000,,,5,Monday
SR-0026012,Request new email distribution list creation,Facilities,Thor,Thor,Avengers,Service B,Closed,High,Medium,Medium,Medium,2025-10-13T06:16:38.000000,2025-10-13T12:16:38.000000,2025-10-14T05:16:38.000000,1,Monday
SR-0026013,Request new phone extension for employee,Network,Jack Sparrow,Jack Sparrow,Matrix,Service C,Closed,High,Medium,Medium,Medium,2025-10-13T23:08:35.000000,2025-10-14T05:08:35.000000,2025-10-14T20:08:35.000000,4,Monday
SR-0026014,Request access to internal training portal,Data,Loki,Loki,Avengers,Service B,Closed,Medium,Critical,High,Medium,2025-10-13T22:36:29.000000,2025-10-14T00:36:29.000000,2025-10-14T10:36:29.000000,2,Monday
SR-0026015,Request access to HR system for new role,Access,John Cena,John Cena,Matrix,Service C,Closed,Medium,Medium,Low,Medium,2025-10-13T09:16:02.000000,2025-10-13T16:16:02.000000,2025-10-14T07:16:02.000000,1,Monday
SR-0026016,Request configuration of shared calendar for team,Data,Iron Man,Iron Man,Avengers,Service A,Closed,Medium,Critical,High,High,2025-10-13T10:05:30.000000,2025-10-13T16:05:30.000000,2025-10-13T19:05:30.000000,0,Monday
SR-0026017,Request creation of new project folder on file server,Network,Hulk,Hulk,Avengers,Service A,Closed,High,Critical,High,Medium,2025-10-13T07:47:30.000000,2025-10-13T12:47:30.000000,2025-10-13T23:47:30.000000,4,Monday
SR-0026018,Request password reset for user account,Data,Spiderman,Spiderman,Avengers II,Service A,Closed,High,Medium,Medium,Medium,2025-10-13T07:19:05.000000,2025-10-13T14:19:05.000000,2025-10-14T12:19:05.000000,5,Monday
SR-0026019,Request access to ticketing system for new team member,Data,Captain America,Captain America,Avengers,Service A,Closed,High,Critical,High,High,2025-10-13T03:56:00.000000,2025-10-13T11:56:00.000000,2025-10-13T17:56:00.000000,5,Monday
SR-0026020,Request access to development environment,Failure,Iron Man,Iron Man,Avengers,Service C,Closed,Medium,High,Medium,Medium,2025-10-13T07:49:27.000000,2025-10-13T13:49:27.000000,2025-10-13T22:49:27.000000,2,Monday
SR-0026021,Request new mobile phone and SIM card,Data,Spiderman,Spiderman,Avengers II,Service C,Closed,Medium,Medium,Medium,Medium,2025-10-13T10:15:18.000000,2025-10-13T14:15:18.000000,2025-10-14T17:15:18.000000,2,Monday
SR-0026022,Request configuration of email on mobile device,Access,Loki,Loki,Avengers,Service C,Closed,Medium,Critical,High,Medium,2025-10-13T01:53:38.000000,2025-10-13T06:53:38.000000,2025-10-13T15:53:38.000000,3,Monday
SR-0026023,Request access to finance application,Data,Hulk,Hulk,Avengers,Service C,Closed,Low,Critical,High,High,2025-10-13T05:10:27.000000,2025-10-13T10:10:27.000000,2025-10-13T17:10:27.000000,0,Monday
SR-0026024,Request additional monitor for workstation,Complaint,Iron Man,Iron Man,Avengers,Service A,Closed,High,High,Medium,High,2025-10-13T22:57:41.000000,2025-10-14T04:57:41.000000,2025-10-15T02:57:41.000000,2,Monday
SR-0026025,Request new collaboration space in Teams,Access,Batman,Batman,Matrix,Service A,New,Medium,High,High,Medium,2025-10-13T09:10:43.000000,,,1,Monday
SR-0026026,Request replacement of damaged keyboard,Facilities,Shang Chi,Shang Chi,Avengers II,Service C,Closed,Medium,Medium,Low,Medium,2025-10-13T09:53:01.000000,2025-10-13T16:53:01.000000,2025-10-14T05:53:01.000000,5,Monday
SR-0026027,Request access to development environment,Network,Spiderman,Spiderman,Avengers II,Service B,Closed,Medium,Medium,Low,Medium,2025-10-13T16:15:17.000000,2025-10-13T19:15:17.000000,2025-10-14T07:15:17.000000,1,Monday
SR-0026028,Request change of username after name change,Facilities,Captain Marvel,Captain Marvel,Avengers II,Service A,Closed,High,Critical,High,High,2025-10-13T02:42:11.000000,2025-10-13T06:42:11.000000,2025-10-13T10:42:11.000000,3,Monday
SR-0026029,Request access to secure printing functionality,Software,Iron Man,Iron Man,Avengers,Service B,Closed,Medium,Medium,Medium,Medium,2025-10-13T07:09:31.000000,2025-10-13T15:09:31.000000,2025-10-14T06:09:31.000000,0,Monday
SR-0026030,Request access to VPN for remote work,Network,Neo,Neo,Matrix,Service C,Closed,Low,Medium,Medium,Low,2025-10-14T09:03:17.000000,2025-10-14T15:03:17.000000,2025-10-15T15:03:17.000000,3,Tuesday
SR-0026031,Request installation of approved software on workstation,Access,Jack Sparrow,Jack Sparrow,Matrix,Service B,New,High,Critical,High,Medium,2025-10-14T01:45:30.000000,,,4,Tuesday
SR-0026032,Request profile transfer to new device,Complaint,Loki,Loki,Avengers,Service B,In Progress,Medium,Critical,Medium,Medium,2025-10-14T03:01:08.000000,2025-10-14T09:01:08.000000,,5,Tuesday
SR-0026033,Request configuration of email on mobile device,Data,Doctor Strange,Doctor Strange,Avengers II,Service B,Closed,Low,Medium,Medium,Medium,2025-10-14T13:13:04.000000,2025-10-14T20:13:04.000000,2025-10-15T22:13:04.000000,4,Tuesday
SR-0026034,Request change of default printer settings,Failure,Iron Man,Iron Man,Avengers,Service A,Closed,Medium,High,High,High,2025-10-14T00:06:19.000000,2025-10-14T02:06:19.000000,2025-10-14T20:06:19.000000,0,Tuesday
SR-0026035,Request license assignment for Office suite,Data,Loki,Loki,Avengers,Service A,Closed,Low,Critical,High,High,2025-10-14T17:12:47.000000,2025-10-15T00:12:47.000000,2025-10-15T11:12:47.000000,2,Tuesday
SR-0026036,Request new virtual machine for project testing,Facilities,Iron Man,Iron Man,Avengers,Service A,Closed,High,High,Medium,Medium,2025-10-14T20:55:38.000000,2025-10-15T00:55:38.000000,2025-10-15T20:55:38.000000,5,Tuesday
SR-0026037,Request access to development environment,Data,Doctor Strange,Doctor Strange,Avengers II,Service C,Closed,High,Medium,Medium,Medium,2025-10-14T07:09:47.000000,2025-10-14T13:09:47.000000,2025-10-15T07:09:47.000000,4,Tuesday
SR-0026038,Request additional monitor for workstation,Complaint,Shang Chi,Shang Chi,Avengers II,Service B,Closed,High,Critical,High,High,2025-10-14T01:05:19.000000,2025-10-14T03:05:19.000000,2025-10-14T05:05:19.000000,1,Tuesday
SR-0026039,Request access to document management system,Software,Iron Man,Iron Man,Avengers,Service A,New,Medium,Critical,High,High,2025-10-14T12:38:16.000000,,,0,Tuesday
SR-0026040,Request setup of automatic out-of-office reply,Complaint,Iron Man,Iron Man,Avengers,Service A,New,High,Critical,High,High,2025-10-14T22:24:26.000000,,,0,Tuesday
SR-0026041,Request setup of email forwarding to another mailbox,Network,Neo,Neo,Matrix,Service A,Closed,Medium,Low,Low,Low,2025-10-14T01:29:18.000000,2025-10-14T08:29:18.000000,2025-10-15T10:29:18.000000,5,Tuesday
SR-0026042,Request configuration of email on mobile device,Facilities,John Cena,John Cena,Matrix,Service C,New,High,Medium,Medium,Low,2025-10-14T22:05:03.000000,,,2,Tuesday
SR-0026043,Request access to VPN for remote work,Software,Captain America,Captain America,Avengers,Service B,Closed,Low,Medium,Medium,Medium,2025-10-14T07:20:55.000000,2025-10-14T13:20:55.000000,2025-10-15T22:20:55.000000,1,Tuesday
SR-0026044,Request upgrade of laptop memory,Access,Neo,Neo,Matrix,Service C,Closed,High,High,High,Low,2025-10-14T04:16:27.000000,2025-10-14T07:16:27.000000,2025-10-15T00:16:27.000000,2,Tuesday
SR-0026045,Request access to VPN for remote work,Facilities,Spiderman,Spiderman,Avengers II,Service B,Closed,Low,Medium,Medium,Low,2025-10-14T13:55:59.000000,2025-10-14T18:55:59.000000,2025-10-15T18:55:59.000000,1,Tuesday
SR-0026046,Request extension of mailbox storage quota,Access,Shang Chi,Shang Chi,Avengers II,Service C,Closed,Low,Critical,High,High,2025-10-14T04:37:35.000000,2025-10-14T10:37:35.000000,2025-10-14T14:37:35.000000,3,Tuesday
SR-0026047,Request additional monitor for workstation,Complaint,Captain Marvel,Captain Marvel,Avengers II,Service C,New,Medium,Low,Low,Low,2025-10-14T22:56:27.000000,,,3,Tuesday
SR-0026048,Request scheduled report subscription setup,Facilities,Iron Man,Iron Man,Avengers,Service B,Closed,Medium,High,High,High,2025-10-14T04:00:54.000000,2025-10-14T11:00:54.000000,2025-10-15T00:00:54.000000,2,Tuesday
SR-0026049,Request whitelist of business website on web proxy,Complaint,Thor,Thor,Avengers,Service A,Closed,Medium,High,High,High,2025-10-14T12:58:43.000000,2025-10-14T16:58:43.000000,2025-10-15T11:58:43.000000,1,Tuesday
SR-0026050,Request unblocking of email attachment type,Software,Thor,Thor,Avengers,Service B,In Progress,Medium,High,High,High,2025-10-14T22:38:39.000000,2025-10-15T02:38:39.000000,,1,Tuesday
SR-0026051,Request creation of new Active Directory account,Hardware,Loki,Loki,Avengers,Service B,New,Low,Critical,High,Medium,2025-10-14T09:36:11.000000,,,0,Tuesday
SR-0026052,Request access to incident management dashboard,Access,Hulk,Hulk,Avengers,Service A,Closed,Medium,High,High,Medium,2025-10-14T12:51:22.000000,2025-10-14T15:51:22.000000,2025-10-14T23:51:22.000000,3,Tuesday
SR-0026053,Request update of contact details in IT systems,Hardware,Shang Chi,Shang Chi,Avengers II,Service B,New,Medium,Medium,Medium,Medium,2025-10-14T07:10:09.000000,,,4,Tuesday
SR-0026054,Request configuration of Teams/meeting room equipment,Access,Doctor Strange,Doctor Strange,Avengers II,Service C,Closed,Medium,Critical,High,Medium,2025-10-14T00:24:30.000000,2025-10-14T07:24:30.000000,2025-10-14T18:24:30.000000,0,Tuesday
