Number,Short Description,Change Environment,Requested By,Assigned To,Assignment Group,Service,Risk,Urgency,Impact,State,Priority,Created,Day,Start Date,Closed,Reopen Count
CHG-0000972,Apply configuration changes to intrusion detection system,Access,Hulk,Hulk,Avengers,Service B,Medium,High,High,New,High,2025-11-26T14:29:22.000000,Wednesday,,,1
CHG-0000973,Reconfigure backup schedule for critical databases,Network,John Wick,John Wick,Matrix,Service C,Medium,Low,Medium,Closed,High,2025-11-26T15:35:13.000000,Wednesday,2025-11-26T21:35:13.000000,2025-11-27T09:35:13.000000,3
CHG-0000974,Modify service account permissions for application,Facilities,Loki,Loki,Avengers,Service B,Medium,High,Low,Closed,Low,2025-11-26T23:44:00.000000,Wednesday,2025-11-27T02:44:00.000000,2025-11-27T19:44:00.000000,5
CHG-0000975,Decommission obsolete virtual machines,Software,John Cena,John Cena,Matrix,Service D,Low,High,Low,Closed,Medium,2025-11-26T03:38:53.000000,Wednesday,2025-11-26T11:38:53.000000,2025-11-27T12:38:53.000000,3
CHG-0000976,Update DNS records for application hostname change,Network,Loki,Loki,Avengers,Service E,Medium,Low,Medium,Closed,High,2025-11-27T04:50:54.000000,Thursday,2025-11-27T08:50:54.000000,2025-11-28T08:50:54.000000,4
CHG-0000977,Update DNS records for application hostname change,Software,Shang Chi,Shang Chi,Avengers II,Service C,Medium,Low,High,Closed,Medium,2025-11-27T10:01:03.000000,Thursday,2025-11-27T13:01:03.000000,2025-11-28T10:01:03.000000,4
CHG-0000978,Enable multi-factor authentication for VPN users,Hardware,Doctor Strange,Doctor Strange,Avengers II,Service C,Medium,High,Medium,Closed,Low,2025-11-28T09:07:54.000000,Friday,2025-11-28T17:07:54.000000,2025-11-28T21:07:54.000000,4
CHG-0000979,Enable multi-factor authentication for VPN users,Software,Jack Sparrow,Jack Sparrow,Matrix,Service E,Low,Low,High,New,Critical,2025-11-29T19:08:16.000000,Saturday,,,1
CHG-0000980,Reconfigure backup schedule for critical databases,Access,Captain Marvel,Captain Marvel,Avengers II,Service E,Low,Medium,Low,Closed,Low,2025-11-29T17:01:41.000000,Saturday,2025-11-29T23:01:41.000000,2025-11-30T05:01:41.000000,1
CHG-0000981,Implement new software deployment package for endpoints,Network,Hulk,Hulk,Avengers,Service D,Low,Low,Medium,Closed,High,2025-11-29T13:14:20.000000,Saturday,2025-11-29T15:14:20.000000,2025-11-30T18:14:20.000000,2
CHG-0000982,Introduce new email disclaimer for outgoing messages,Failure,Iron Man,Iron Man,Avengers,Service A,Medium,Low,High,Closed,High,2025-11-29T10:14:38.000000,Saturday,2025-11-29T14:14:38.000000,2025-11-29T22:14:38.000000,2
CHG-0000983,Deploy hotfix for production application issue,Hardware,Jack Sparrow,Jack Sparrow,Matrix,Service B,Low,Low,High,Closed,Low,2025-11-30T05:59:03.000000,Sunday,2025-11-30T07:59:03.000000,2025-12-01T11:59:03.000000,2
CHG-0000984,Implement new software deployment package for endpoints,Network,John Cena,John Cena,Matrix,Service A,Low,Low,Low,Closed,Low,2025-12-01T06:44:48.000000,Monday,2025-12-01T11:44:48.000000,2025-12-01T17:44:48.000000,4
CHG-0000985,Configure new SFTP connection to external partner,Facilities,Shang Chi,Shang Chi,Avengers II,Service B,High,High,Medium,Closed,Medium,2025-12-01T17:27:08.000000,Monday,2025-12-01T23:27:08.000000,2025-12-02T18:27:08.000000,3
CHG-0000986,Upgrade database server to latest minor version,Data,Spiderman,Spiderman,Avengers II,Service E,High,High,Medium,Closed,Low,2025-12-01T19:43:47.000000,Monday,2025-12-02T02:43:47.000000,2025-12-02T16:43:47.000000,5
CHG-0000987,Enable multi-factor authentication for VPN users,Failure,Jack Sparrow,Jack Sparrow,Matrix,Service E,Medium,High,Low,Closed,Medium,2025-12-02T16:49:21.000000,Tuesday,2025-12-02T20:49:21.000000,2025-12-03T23:49:21.000000,1
CHG-0000988,Modify backup retention period for file shares,Complaint,Captain America,Captain America,Avengers,Service B,Low,High,Low,Closed,Medium,2025-12-02T02:40:11.000000,Tuesday,2025-12-02T06:40:11.000000,2025-12-03T02:40:11.000000,1
CHG-0000989,Change load balancer configuration for improved failover,Software,Batman,Batman,Matrix,Service C,Medium,Medium,Medium,Closed,Medium,2025-12-03T15:20:45.000000,Wednesday,2025-12-03T21:20:45.000000,2025-12-05T08:20:45.000000,5
CHG-0000990,Change DHCP scope settings for office network,Network,Spiderman,Spiderman,Avengers II,Service B,Low,High,Low,On Hold,High,2025-12-03T05:15:25.000000,Wednesday,,,0
CHG-0000991,Upgrade database server to latest minor version,Facilities,Captain Marvel,Captain Marvel,Avengers II,Service E,Medium,High,High,Closed,Medium,2025-12-03T20:08:48.000000,Wednesday,2025-12-04T02:08:48.000000,2025-12-04T16:08:48.000000,4
CHG-0000992,Implement new access roles in identity management system,Hardware,Captain America,Captain America,Avengers,Service A,Low,High,Low,Closed,Critical,2025-12-03T16:16:25.000000,Wednesday,2025-12-03T22:16:25.000000,2025-12-04T11:16:25.000000,5
CHG-0000993,Deploy new release of core banking application,Software,Spiderman,Spiderman,Avengers II,Service E,Medium,Medium,High,Closed,Medium,2025-12-03T23:10:29.000000,Wednesday,2025-12-04T04:10:29.000000,2025-12-04T14:10:29.000000,0
CHG-0000994,Apply configuration changes to intrusion detection system,Complaint,Hulk,Hulk,Avengers,Service D,Low,Low,Medium,Closed,Medium,2025-12-04T07:51:48.000000,Thursday,2025-12-04T14:51:48.000000,2025-12-05T03:51:48.000000,1
CHG-0000995,Deploy new configuration for password self-service portal,Software,Spiderman,Spiderman,Avengers II,Service A,High,High,Low,New,Medium,2025-12-04T12:18:57.000000,Thursday,,,3
CHG-0000996,Implement new change in batch file transfer process,Network,John Wick,John Wick,Matrix,Service D,Medium,Medium,Medium,Closed,Medium,2025-12-04T00:18:21.000000,Thursday,2025-12-04T06:18:21.000000,2025-12-04T17:18:21.000000,0
CHG-0000997,Update API gateway rules for new service endpoints,Data,Iron Man,Iron Man,Avengers,Service E,Medium,High,Medium,Closed,Medium,2025-12-04T21:18:04.000000,Thursday,2025-12-04T23:18:04.000000,2025-12-06T08:18:04.000000,4
CHG-0000998,Implement new software deployment package for endpoints,Facilities,Shang Chi,Shang Chi,Avengers II,Service C,High,High,Low,Closed,Low,2025-12-04T22:15:50.000000,Thursday,2025-12-05T05:15:50.000000,2025-12-06T02:15:50.000000,2
CHG-0000999,Change network routing for branch office connectivity,Facilities,John Wick,John Wick,Matrix,Service B,Low,Low,High,Closed,Critical,2025-12-05T17:16:47.000000,Friday,2025-12-06T00:16:47.000000,2025-12-06T11:16:47.000000,1
CHG-0001000,Modify backup retention period for file shares,Access,Loki,Loki,Avengers,Service E,Low,High,Medium,Closed,High,2025-12-05T11:48:49.000000,Friday,2025-12-05T14:48:49.000000,2025-12-06T06:48:49.000000,0
CHG-0001001,Change network routing for branch office connectivity,Hardware,Thor,Thor,Avengers,Service E,Low,Low,Medium,Closed,Medium,2025-12-05T13:40:25.000000,Friday,2025-12-05T16:40:25.000000,2025-12-05T18:40:25.000000,5
CHG-0001002,Migrate user mailboxes to new email platform,Failure,Iron Man,Iron Man,Avengers,Service C,High,High,Medium,Closed,High,2025-12-05T13:57:37.000000,Friday,2025-12-05T16:57:37.000000,2025-12-06T19:57:37.000000,5
CHG-0001003,Change DHCP scope settings for office network,Facilities,Captain America,Captain America,Avengers,Service D,Low,Low,Medium,Closed,Medium,2025-12-06T08:14:12.000000,Saturday,2025-12-06T13:14:12.000000,2025-12-06T16:14:12.000000,2
CHG-0001004,Implement new change in batch file transfer process,Facilities,Captain America,Captain America,Avengers,Service E,High,Medium,Low,Closed,Medium,2025-12-06T10:19:37.000000,Saturday,2025-12-06T14:19:37.000000,2025-12-06T17:19:37.000000,3
CHG-0001005,Modify service account permissions for application,Complaint,Doctor Strange,Doctor Strange,Avengers II,Service B,Medium,Low,High,Closed,Low,2025-12-06T04:36:38.000000,Saturday,2025-12-06T10:36:38.000000,2025-12-07T14:36:38.000000,3
CHG-0001006,Implement role-based access control for application,Access,Loki,Loki,Avengers,Service A,Medium,High,High,In Progress,High,2025-12-07T02:07:21.000000,Sunday,2025-12-07T08:07:21.000000,,0
CHG-0001007,Implement new change in batch file transfer process,Failure,Iron Man,Iron Man,Avengers,Service C,High,High,Low,Closed,Medium,2025-12-07T15:25:41.000000,Sunday,2025-12-07T20:25:41.000000,2025-12-08T16:25:41.000000,3
CHG-0001008,Modify service account permissions for application,Software,Captain Marvel,Captain Marvel,Avengers II,Service D,Low,High,High,Closed,Medium,2025-12-07T05:47:26.000000,Sunday,2025-12-07T09:47:26.000000,2025-12-07T11:47:26.000000,1
CHG-0001009,Modify service account permissions for application,Data,Doctor Strange,Doctor Strange,Avengers II,Service C,Low,Medium,Low,Closed,High,2025-12-07T05:39:31.000000,Sunday,2025-12-07T08:39:31.000000,2025-12-08T12:39:31.000000,3
CHG-0001010,Implement new proxy configuration for internet access,Failure,Shang Chi,Shang Chi,Avengers II,Service D,High,Medium,Medium,Closed,Medium,2025-12-07T21:39:22.000000,Sunday,2025-12-08T01:39:22.000000,2025-12-09T05:39:22.000000,3
CHG-0001011,Update DNS records for application hostname change,Facilities,Spiderman,Spiderman,Avengers II,Service B,High,Medium,High,Closed,High,2025-12-08T02:49:49.000000,Monday,2025-12-08T04:49:49.000000,2025-12-08T10:49:49.000000,3
CHG-0001012,Deploy new release of core banking application,Data,Iron Man,Iron Man,Avengers,Service E,Medium,Low,Medium,Closed,High,2025-12-08T21:04:33.000000,Monday,2025-12-09T01:04:33.000000,2025-12-09T20:04:33.000000,4
CHG-0001013,Implement role-based access control for application,Access,Doctor Strange,Doctor Strange,Avengers II,Service D,Low,High,Medium,Closed,Medium,2025-12-08T00:05:28.000000,Monday,2025-12-08T04:05:28.000000,2025-12-08T19:05:28.000000,2
CHG-0001014,Migrate application from test to production environment,Failure,Iron Man,Iron Man,Avengers,Service E,High,High,Medium,Closed,Medium,2025-12-08T09:38:06.000000,Monday,2025-12-08T13:38:06.000000,2025-12-09T15:38:06.000000,1
CHG-0001015,Increase disk space allocation on application server,Complaint,Spiderman,Spiderman,Avengers II,Service A,Medium,High,High,Closed,Medium,2025-12-08T23:09:20.000000,Monday,2025-12-09T04:09:20.000000,2025-12-10T07:09:20.000000,2
CHG-0001016,Reconfigure backup schedule for critical databases,Data,Captain Marvel,Captain Marvel,Avengers II,Service E,Medium,Low,High,Closed,Low,2025-12-09T14:37:47.000000,Tuesday,2025-12-09T22:37:47.000000,2025-12-11T08:37:47.000000,4
CHG-0001017,Implement new proxy configuration for internet access,Failure,Shang Chi,Shang Chi,Avengers II,Service D,Medium,Low,Low,In Progress,Medium,2025-12-09T08:18:49.000000,Tuesday,2025-12-09T16:18:49.000000,,0
CHG-0001018,Change time synchronization settings for servers,Failure,Jack Sparrow,Jack Sparrow,Matrix,Service E,Low,Medium,Low,Closed,Medium,2025-12-10T22:51:54.000000,Wednesday,2025-12-11T06:51:54.000000,2025-12-12T03:51:54.000000,5
CHG-0001019,Update network share permissions for project folder,Software,Hulk,Hulk,Avengers,Service E,Medium,Medium,Medium,Closed,Low,2025-12-10T19:02:08.000000,Wednesday,2025-12-11T00:02:08.000000,2025-12-11T06:02:08.000000,0
CHG-0001020,Adjust monitoring thresholds for critical alerts,Data,Captain Marvel,Captain Marvel,Avengers II,Service A,Low,Low,Low,Closed,High,2025-12-10T08:37:53.000000,Wednesday,2025-12-10T13:37:53.000000,2025-12-11T12:37:53.000000,5
CHG-0001021,Configure new high-availability cluster for database,Hardware,Neo,Neo,Matrix,Service C,Low,Medium,High,Closed,Medium,2025-12-10T15:09:14.000000,Wednesday,2025-12-10T18:09:14.000000,2025-12-10T20:09:14.000000,2
CHG-0001022,Change print server configuration for new printers,Software,Jack Sparrow,Jack Sparrow,Matrix,Service B,Medium,Medium,Medium,Closed,Medium,2025-12-10T18:09:45.000000,Wednesday,2025-12-10T22:09:45.000000,2025-12-11T02:09:45.000000,5
CHG-0001023,Implement new access roles in identity management system,Software,Neo,Neo,Matrix,Service A,High,Medium,Low,Closed,High,2025-12-11T06:19:12.000000,Thursday,2025-12-11T08:19:12.000000,2025-12-12T04:19:12.000000,0
CHG-0001024,Implement new software deployment package for endpoints,Facilities,Captain Marvel,Captain Marvel,Avengers II,Service C,High,Low,Low,Closed,High,2025-12-12T14:27:11.000000,Friday,2025-12-12T16:27:11.000000,2025-12-13T06:27:11.000000,0
CHG-0001025,Replace legacy file server with new storage system,Data,Doctor Strange,Doctor Strange,Avengers II,Service C,Low,Low,Low,Closed,High,2025-12-13T00:05:11.000000,Saturday,2025-12-13T05:05:11.000000,2025-12-14T10:05:11.000000,0
CHG-0001026,Upgrade operating system on middleware servers,Access,Iron Man,Iron Man,Avengers,Service B,Medium,Low,Low,Closed,High,2025-12-14T03:44:14.000000,Sunday,2025-12-14T10:44:14.000000,2025-12-15T10:44:14.000000,1
CHG-0001027,Change print server configuration for new printers,Data,John Wick,John Wick,Matrix,Service B,Low,Medium,High,Closed,Medium,2025-12-14T08:50:59.000000,Sunday,2025-12-14T13:50:59.000000,2025-12-15T05:50:59.000000,3
CHG-0001028,Implement new change in batch file transfer process,Failure,Loki,Loki,Avengers,Service D,Low,Medium,Medium,Closed,Critical,2025-12-14T22:40:42.000000,Sunday,2025-12-15T04:40:42.000000,2025-12-16T08:40:42.000000,1
CHG-0001029,Implement firewall rule change for new service endpoint,Software,Iron Man,Iron Man,Avengers,Service E,High,High,High,New,High,2025-12-15T20:21:46.000000,Monday,,,0
CHG-0001030,Change configuration of web application firewall policies,Network,Doctor Strange,Doctor Strange,Avengers II,Service E,Medium,Medium,Low,Closed,Medium,2025-12-15T09:30:46.000000,Monday,2025-12-15T11:30:46.000000,2025-12-16T11:30:46.000000,0
CHG-0001031,Upgrade virtualization platform to latest version,Facilities,Hulk,Hulk,Avengers,Service D,Low,High,Low,Closed,High,2025-12-16T17:51:00.000000,Tuesday,2025-12-17T01:51:00.000000,2025-12-17T06:51:00.000000,3
CHG-0001032,Implement role-based access control for application,Facilities,Captain America,Captain America,Avengers,Service D,High,High,High,Closed,Low,2025-12-16T07:05:09.000000,Tuesday,2025-12-16T11:05:09.000000,2025-12-17T01:05:09.000000,2
CHG-0001033,Adjust monitoring thresholds for critical alerts,Complaint,Neo,Neo,Matrix,Service B,Low,Low,Medium,Closed,High,2025-12-16T00:13:53.000000,Tuesday,2025-12-16T04:13:53.000000,2025-12-16T09:13:53.000000,2
CHG-0001034,Apply monthly security patches to production servers,Complaint,Neo,Neo,Matrix,Service B,High,Medium,Medium,Closed,High,2025-12-16T09:10:43.000000,Tuesday,2025-12-16T16:10:43.000000,2025-12-17T09:10:43.000000,2
CHG-0001035,Update API gateway rules for new service endpoints,Network,Shang Chi,Shang Chi,Avengers II,Service D,High,High,Medium,In Progress,Medium,2025-12-17T07:26:04.000000,Wednesday,2025-12-17T12:26:04.000000,,2
CHG-0001036,Upgrade operating system on middleware servers,Complaint,Shang Chi,Shang Chi,Avengers II,Service E,Low,Medium,Low,Closed,Critical,2025-12-17T19:05:52.000000,Wednesday,2025-12-17T22:05:52.000000,2025-12-18T11:05:52.000000,4
CHG-0001037,Update network share permissions for project folder,Complaint,Spiderman,Spiderman,Avengers II,Service D,High,Low,High,Closed,Medium,2025-12-18T12:31:36.000000,Thursday,2025-12-18T20:31:36.000000,2025-12-20T03:31:36.000000,2
CHG-0001038,Modify backup retention period for file shares,Facilities,John Cena,John Cena,Matrix,Service C,High,Low,High,Closed,Medium,2025-12-18T05:51:49.000000,Thursday,2025-12-18T08:51:49.000000,2025-12-19T13:51:49.000000,1
CHG-0001039,Deploy updated configuration for network switches,Facilities,Doctor Strange,Doctor Strange,Avengers II,Service B,Medium,High,Low,Closed,High,2025-12-18T17:52:24.000000,Thursday,2025-12-18T23:52:24.000000,2025-12-20T06:52:24.000000,3
CHG-0001040,Change DHCP scope settings for office network,Hardware,Captain America,Captain America,Avengers,Service C,Low,Low,High,Closed,Medium,2025-12-19T17:06:08.000000,Friday,2025-12-20T00:06:08.000000,2025-12-20T10:06:08.000000,0
CHG-0001041,Implement firewall rule change for new service endpoint,Data,Loki,Loki,Avengers,Service A,High,Low,Medium,Closed,Medium,2025-12-20T10:19:46.000000,Saturday,2025-12-20T18:19:46.000000,2025-12-21T07:19:46.000000,3
CHG-0001042,Deploy new configuration for password self-service portal,Complaint,Thor,Thor,Avengers,Service A,Medium,Medium,Medium,Closed,Medium,2025-12-20T21:13:21.000000,Saturday,2025-12-21T01:13:21.000000,2025-12-21T18:13:21.000000,4
CHG-0001043,Increase disk space allocation on application server,Network,Thor,Thor,Avengers,Service B,Low,Medium,Low,Closed,Critical,2025-12-20T21:23:08.000000,Saturday,2025-12-21T05:23:08.000000,2025-12-22T08:23:08.000000,0
CHG-0001044,Deploy new version of mobile banking API,Access,Hulk,Hulk,Avengers,Service A,Medium,High,Medium,Closed,Medium,2025-12-20T03:19:02.000000,Saturday,2025-12-20T08:19:02.000000,2025-12-21T02:19:02.000000,0
CHG-0001045,Implement firewall rule change for new service endpoint,Software,Hulk,Hulk,Avengers,Service B,Medium,Medium,Low,Closed,Medium,2025-12-20T13:49:35.000000,Saturday,2025-12-20T17:49:35.000000,2025-12-21T23:49:35.000000,2
CHG-0001046,Change time synchronization settings for servers,Software,John Wick,John Wick,Matrix,Service D,High,Medium,Low,Closed,Medium,2025-12-21T18:24:14.000000,Sunday,2025-12-22T02:24:14.000000,2025-12-22T20:24:14.000000,1
CHG-0001047,Implement new retention policy for log data,Hardware,Loki,Loki,Avengers,Service E,Medium,Medium,Medium,Closed,High,2025-12-22T14:05:01.000000,Monday,2025-12-22T19:05:01.000000,2025-12-23T11:05:01.000000,0
CHG-0001048,Upgrade operating system on middleware servers,Network,John Cena,John Cena,Matrix,Service B,High,Medium,High,Closed,Low,2025-12-22T10:34:07.000000,Monday,2025-12-22T18:34:07.000000,2025-12-23T18:34:07.000000,2
CHG-0001049,Implement new change in batch file transfer process,Hardware,Loki,Loki,Avengers,Service D,High,Medium,High,Closed,Medium,2025-12-22T14:51:06.000000,Monday,2025-12-22T17:51:06.000000,2025-12-23T15:51:06.000000,0
CHG-0001050,Deploy new version of mobile banking API,Facilities,Shang Chi,Shang Chi,Avengers II,Service D,Low,High,Low,Closed,Low,2025-12-22T10:54:02.000000,Monday,2025-12-22T17:54:02.000000,2025-12-23T23:54:02.000000,5
